v0,v1,v2,v3,v4,v5,v6,v7,resultado
1.4401376886659074,2.4248478294088462,1.9059203877958815,1.0911545063865251,2.656830743938843,1.927164584742651,2.7411165987355117,2.3307989803399547,1.9753283316731625
2.972186564156494,2.2053913565929832,1.4982086287747292,2.789090811822736,2.6996345998166023,2.542422022407195,1.450137356451705,1.6022941952178342,2.144122314914514
1.18167849917589,2.1921906706171472,2.5473988592166985,1.7659596552824703,1.9296076567370355,2.9853342363983195,2.9125621480930293,2.198416658050544,0.6198379478246885
2.399624935466452,2.407889414696563,1.524097210784259,1.2660627566786737,2.556778187585045,1.24438947581712,1.0956828594894796,1.0490933795267925,5.227249916697303
1.392838770116445,1.7924950398057007,2.4686758014546224,1.5539965074748106,2.497611500638529,2.939112781196605,2.8514030331329465,1.634189544859086,0.712808448123528
2.111409280965459,1.1975119032972144,2.5171622570844514,1.4889338898963649,2.512066680042322,2.5937032073130375,2.2870448719133636,2.405198751051554,0.92552860873565
2.2953743928572656,1.4051122096740567,2.0305188707653365,2.4665769546109377,1.42270796198161,2.459182575414035,1.6375569342285983,1.6644095508293755,0.8085334053000257
1.1420995039583335,2.7514579047372365,2.851831510254536,1.3390151312840177,1.2062438246919587,1.5409111283847075,1.833523947396085,1.1093905707809972,0.9001812640491096
1.528325283801487,1.600549420632822,1.3827171200914092,2.382996062017879,1.0111522830433997,2.759979037832207,2.4670401349660427,2.275149997630357,0.8059058387358486
2.032570241124354,2.9640159561367287,1.5612594846096444,2.1535854934372103,2.259054773626344,1.6236385053589573,1.0721412532878571,1.5067498013374332,2.894308293701787
2.5431492444238737,2.1384601205098375,1.2079322139989874,2.2354231855803945,1.0549598140033125,2.423278860699579,2.322153299837687,2.704401762109428,2.2196844183694973
2.0327797169526063,2.465054540143295,1.3424167318228026,2.1482597112930497,1.6598571376714937,1.016529779969463,2.007039413982484,1.6514144518287168,2.209429321800565
1.6237859980085476,2.086797393758678,2.290326993335744,2.6435003833253905,2.3401597472480207,2.4730643239408394,1.2238490913552083,1.4493604592172857,0.8052444023670828
1.3824953584257795,2.1490998373018604,1.4674884275309867,2.566886642125041,1.596044898471115,1.85343452092712,1.8428991642529902,1.97234644924811,0.9722889243914734
2.8869460861004037,2.355016204492122,1.924866654879418,1.173832432215444,1.3518343320580073,1.2790659981307249,1.4013717370462662,2.5651673037070255,4.772914863563644
2.1968531918628846,2.5540730463807417,2.558873953687505,2.710779207346291,1.522614828702611,1.1824866139445283,1.6255609931797272,1.405714208870907,1.0258347712061449
1.4356453538972258,2.355560379175002,1.9305544594140758,2.0034418853066276,1.8489401298204289,2.290713794921171,2.658725231422474,2.131225021864089,0.9646726224714606
1.1001508645210862,2.777098272030549,2.366455115270403,2.4919290908603386,2.7690924620042807,2.611563870598814,2.1435690824113784,2.870394125743977,0.6416676182388397
2.6921664682483826,1.6877655994536136,2.3735083014615137,2.2902331811987877,2.650654276338633,1.0159674557538445,2.224146755224562,2.208501492426896,1.4127461469158227
1.4201136741691411,2.8283006640535504,2.518262647967573,1.775518194141632,1.2645201565352324,1.0030869941052782,2.05419944028542,1.452129123099627,1.0360880430760084
1.2790455385868928,2.092074113125347,2.399891520567123,1.4115586274499012,1.366261057802172,2.101638886851009,2.0446890019462014,1.9950893432977763,0.9070336767170487
2.1557428615576937,1.6254130467139913,1.9929018073642923,2.117574711497271,1.4955471112148353,2.3248915502629606,2.833625918565162,2.001227813645129,0.912201437260732
2.3534718663166627,2.022696989244911,1.9312231687420462,1.1645007899094335,1.4480199519739245,1.4911570496060658,1.166642387464987,1.6942801363317013,3.3817610638259366
1.2668781948389287,1.0908891142815338,2.126508288488317,2.7047585263696354,1.1679419326296718,2.0462954189448546,1.694366323537406,1.8824292174937585,0.32271333020711096
1.4553543605428634,2.4501960723301455,1.0781269450716253,2.5503005547797977,1.9607830236474806,2.4923640664810716,2.117236970182563,1.3548515703189377,1.4227627544064199
1.5608919330490802,2.1704255961788403,1.1228696530610878,2.377133251787071,2.7340530266729846,2.8212100855288664,2.3777125195813458,2.795138108667551,1.549399793512338
1.2960930043499304,2.2186293532107557,1.2124412344555087,2.556812977697677,1.3501337189401263,1.4946282954683345,2.708404468447017,1.1257547204194152,0.9855622402149536
1.3509885558904073,2.535293467634242,2.180811197022275,1.3842268393912363,1.4888911312579804,2.42267818919583,1.682801283815479,1.639252352007339,1.2938420426606463
2.270170686600758,1.3400634080663358,1.16419217495389,1.3395176423531399,1.1439440483365653,2.3954324021007523,1.8537864696399742,2.0995422186088533,2.375519565237341
2.8573405522476256,2.381503485754827,2.4672287269431026,2.1900429326336983,2.555434634841588,1.9293797532059327,1.0137735760936875,2.102039299949234,2.6919009778155374
2.9435509907506,1.071633195475618,1.0147957465378645,1.7504561762417605,1.1002444841777002,1.4404508967201266,2.7271436336942845,1.638161639815952,2.0545620117375556
1.1415491064961116,1.4993965560131746,1.8606123708883817,2.921479426542305,2.6739593645223843,1.8994383917327033,2.6713097633982703,2.1807395505334863,0.40523374782432614
1.8785787216893257,1.760227199769995,1.7071583858871182,1.031234970966024,1.5036524448430928,2.289489358586269,1.2785503234567726,2.696443844609009,3.034319894802797
2.9342792438465946,2.677470758667722,1.1193502579161028,2.7506264575739685,1.96924129564282,2.1899817358107394,2.9049706655016676,1.668551004744472,2.721134699126615
1.6717597096649102,2.0128652996021863,1.9613987530295773,2.819125554253504,2.6052312159240545,1.0624481388489768,1.072645914059533,1.2738183065971473,1.4293468528704552
2.969048682797096,1.7854730678533366,1.6348585105491975,2.2239853844304163,2.284817815088985,1.0197929684919813,2.135799164908322,1.7294018334775694,2.1516205744301
1.939917689295016,1.7967287879578018,1.9822054984478858,1.4260925783777265,2.4975978085572064,1.3618536920696354,2.5458561704434346,2.591795284392351,1.7363006589405259
2.2562191320307337,1.8837669145290235,1.0093143154772641,2.2417832206507655,2.6219579384515916,1.0250081682380756,2.2643159077165596,1.7612600332121682,2.754613108207395
1.836935570155761,1.4066539206679376,2.3599440210205236,2.0285995908522487,1.8855306242192558,2.347854759513968,1.583220304913435,2.4593032559677432,0.842072640554565
1.4732618187080444,2.4424192405381153,2.5275280467141092,1.3526687703914733,2.9511221973143105,1.769850876338493,1.2196187083056034,2.2146336102065813,2.12226277818146
1.6776760330660216,1.0149177596218741,1.9369935253721289,1.5820082861385663,1.4812804186120305,2.635851856523262,1.8418532759293773,2.335420436315201,0.7674589662789886
1.7937722704695425,1.4996937358187583,2.293591640158721,1.5950082200287274,2.7658101072070425,1.9220276261523943,1.3467717362284197,2.966933764486728,1.8895174427867583
1.9268795232997205,1.8602267087413964,1.9287336253073328,1.1417999966996968,2.9060426594645445,2.640578549581697,2.9149163855900744,1.4045213751510324,1.7868129276919835
2.1777112955316307,2.615925098700619,1.5595517152516258,2.4480066084078533,1.5955364673060959,1.8962524911119565,1.1758952854539015,2.4184572215972926,2.3316118574454885
1.6657673425997976,2.0410785015894146,2.3702643213162276,1.2949677788142353,2.716397127073156,2.3747131042533756,1.6317966776321189,2.7977692353396533,1.7599498465725292
2.955174288609597,1.6063609653311481,2.5381882324602008,1.4284354801251176,1.8271648661281652,1.269417726033986,2.0674227413082784,2.4394146972627633,1.9788823545045808
1.737638155642536,2.060295647341131,2.9316297898674453,1.4267060797341795,2.752940719814362,1.0796655541016849,1.1034630417753897,1.332806134743866,2.0154543914901457
1.6690778357504394,2.327870918803894,1.4100517090348992,1.1324068571255317,1.2349119635136265,2.677885239578286,2.6157856011956304,2.3512065214921853,2.5989545451111753
2.3702382186180997,1.7427280891018828,2.8915231361772076,2.0304117047304917,1.424787070669931,2.781830014828372,1.473748775452016,1.164223111806644,0.8144140365147877
2.8480963868308424,1.283319858538911,2.59931199887749,1.6717981817345675,1.5215688953032769,1.705087456278784,1.4698702184410701,2.175815061633423,1.4301076839190077
1.267544286659177,1.7478427307351871,2.803018324802106,2.157297142939294,2.556628220547245,2.055771324727832,2.195095973883136,1.7187473383861112,0.45936576700914317
2.6372930359432094,1.1127547705950964,2.954130652164566,1.3742808721592175,2.2207633754585414,2.286087126606777,1.486636446008923,2.7883770667906465,1.5190253031890264
1.2398876944932495,2.5283544703170593,2.3661886889543293,2.3292885423608087,2.1498654692066053,1.3544096210334007,2.4526276143393284,2.6591229798817246,0.7266349236585954
2.8892360685488576,2.4345968184658036,2.627619555571643,1.371193077083249,1.8222673944713415,1.3564681131946863,2.9855609700063956,1.6704227394486062,2.1541935359994473
2.5646295574567297,2.8160971024789196,2.142436062598615,2.1447820465963066,1.3388435461858812,1.5531599916628915,1.1081994499176266,2.0382407544476244,2.3702270937874435
2.2585230530472473,1.6871318865424607,2.396089935797679,1.7767211986684865,1.6861135257207829,2.9759481822457237,2.790594359655533,2.010902993189423,0.9726757563005348
1.1014954815298568,1.387937900877959,1.9655663416290636,1.8756411324997875,1.4100904767579834,1.465362060920702,1.1249642560062205,2.546646598472171,0.9932289638936405
2.673421164767965,2.4868794994500227,2.076889440792117,1.864738079429212,1.072100142609312,1.0464145320870537,2.002378524704194,1.0035183984888634,1.8936973580122372
2.76897116903551,2.835808050930999,1.177785826093379,1.1925527916616094,1.1300603387332686,1.4403078462490224,2.4185163130724474,1.576310619362603,6.007344073881511
1.8958596049150185,2.0546217425584516,1.6884067336195734,2.5567289300148577,1.6285978137884407,1.582935063216841,1.4712664513318277,1.2799631383362733,1.1695363360315008
2.2782479629314327,2.7917769997650446,1.2966597970427858,1.9652097529253818,1.2048251706522575,1.8475438254020766,2.7888724903617153,1.6993019675558052,2.6233946636969887
1.2966467368978973,1.4500349868808453,1.2961536537434373,2.770122936664867,1.6039615428282494,1.6530656778629391,1.913677809169364,2.761197847757143,0.7878524433027817
1.1461466882600084,2.173663106921965,1.1297382177867656,2.837344860717317,1.199491783215077,1.9025305545414088,1.7088308041557667,1.9984670093514068,0.9314991794602194
2.5423043130342697,2.1592521946535914,1.6123149276369682,1.0209316584073331,1.440407336525635,1.9546129587927148,2.1416806033620506,1.1436113079576702,3.6186871294769483
1.3965439378812758,2.1665139384128156,1.0017752877940407,1.7775980109980167,1.2179444597216702,1.8335539653788218,2.3422791246539916,2.6496781377859486,1.9506677559650052
2.605199442842294,1.8451594646190772,1.7691392367567622,1.35887713701444,2.467063225780801,2.678050757945444,1.5267623506706205,1.669238502179411,2.714436168368838
2.229043712908851,1.6158652245021938,1.0406546569907171,2.2570718896842337,2.4394221820375304,1.5993559999567393,2.355293644426363,2.2767854789470947,2.1275311014349474
1.8226784195004988,1.1107983178301903,2.337264825385596,2.922010295578418,2.362110902081633,2.740298655390566,1.2572166878129405,2.699168730268621,0.6893080538670469
1.5480645592579065,1.818624191088338,2.2793016861457724,1.2431134681958607,1.815460328138996,2.5807456435150407,2.6225523864460323,2.5256194050675704,1.1347539308942958
2.654189059253614,2.6520790016128983,1.0437235972387646,2.111335981507006,2.526854807944164,1.14089715286941,1.5882772922492143,1.0583474032937987,4.313474229171418
1.7035457305115516,2.1766721075334887,1.294356389252817,2.647161141232805,2.969660496313304,1.4361119801523299,1.2128144655555164,2.955764480617708,3.148159318899835
1.592878953509707,1.8628756407143736,2.6932838088824296,1.4742998631461217,2.248133545472143,1.7608844595549338,2.790627223046787,1.2608266971396693,0.8302261022001123
