v1,v2,v3,v4,v5,resultado
0.27526,4.49344,3.68369,1.94467,5.15186,0.47924
1.18149,3.55792,2.53489,2.04443,5.89050,0.55240
4.76808,3.79977,3.52725,0.80605,1.59550,0.63172
4.96866,2.58067,3.56238,1.24634,5.45633,0.54123
4.52846,1.12520,4.36474,1.79258,0.18502,0.45258
5.61967,3.94272,0.51410,2.23218,4.48743,0.46013
2.72918,2.86230,0.55663,0.77978,4.82176,0.51785
0.26129,4.91026,3.01398,4.70985,1.54038,0.47161
5.60601,0.50046,2.02589,3.60587,3.63390,0.50616
1.18181,2.59422,5.69187,4.30795,2.86523,0.57321
2.29529,3.71262,4.28653,4.85124,5.13998,0.63832
1.20990,2.65489,4.33187,1.89812,4.13168,0.79414
0.47088,2.63276,2.57468,5.69633,2.34627,0.51521
0.93949,5.05781,5.96409,5.47376,1.46251,0.32521
0.22650,0.49274,1.10940,3.26169,5.67873,0.33560
5.75644,1.73931,5.07303,3.05670,0.25988,0.38467
0.11654,4.09375,4.91517,2.28768,2.13590,0.51460
0.57217,0.88422,0.37656,0.60539,5.62667,0.28664
0.64692,0.29342,3.44949,1.16534,3.43998,0.46245
0.16870,1.16621,5.15240,4.58692,5.37898,0.34259
4.37029,3.71279,4.44726,5.09772,3.66602,0.69811
2.65363,2.03072,1.50039,3.87046,0.84055,0.72837
1.72457,1.05905,0.75738,1.36279,0.97874,0.45067
5.53081,2.57987,1.26990,2.45437,4.22569,0.61070
4.20099,2.70629,3.33663,1.48698,4.57667,0.87588
4.05189,0.84760,4.35280,1.08114,5.45331,0.44903
0.08651,5.22154,1.65705,0.99648,2.38778,0.40624
2.64810,4.20518,4.73011,1.43990,3.51642,0.81498
2.07133,4.76420,5.67489,0.70598,2.37526,0.45908
2.36744,4.54027,5.70659,3.00478,5.06752,0.51619
0.54245,4.51598,2.74847,5.50500,4.74145,0.44036
4.61081,1.29007,5.92706,0.26877,2.59998,0.37445
1.20288,1.53660,1.14741,1.46746,5.13938,0.48242
2.34049,5.08403,0.63596,4.75706,0.18291,0.37893
4.16578,3.41528,4.54421,4.40551,2.50822,0.89820
0.22396,1.33751,4.74612,0.80000,1.46847,0.38903
5.50086,4.80202,4.00144,3.67737,3.16364,0.62539
4.16193,1.59927,0.55051,2.88263,4.04953,0.64820
1.48162,0.39808,1.47679,4.13106,5.25976,0.43895
1.14279,1.73862,0.64365,1.71263,3.39638,0.57448
2.49718,2.53225,5.15806,3.92126,5.11150,0.64784
0.67457,0.91037,0.49138,0.65202,1.65530,0.35226
1.13936,4.73846,1.74801,4.21227,4.44807,0.60175
1.49743,2.62730,4.99857,4.44388,1.37275,0.62021
1.92926,5.98189,2.34657,2.26322,5.17948,0.48174
4.80117,5.81312,0.44302,1.08232,5.78708,0.29290
2.49458,5.06826,4.18679,1.11960,3.58547,0.67475
5.83884,4.98260,2.40980,1.93549,0.15670,0.37657
4.77236,1.93103,0.64211,5.10626,2.50965,0.51228
1.80562,4.07152,4.24389,0.45826,5.36303,0.47245
1.72475,3.18551,1.21143,0.26302,0.41436,0.41604
4.53856,3.10889,3.79139,2.64224,1.14344,0.86355
0.67659,2.73761,0.75343,1.49739,0.08604,0.38076
4.45239,1.74718,0.60659,3.65413,5.73888,0.44769
2.50414,5.82647,0.59157,4.41869,5.65644,0.35581
4.92170,2.93947,3.85587,3.08550,3.80644,0.99140
5.83767,1.12153,2.97360,2.42518,4.65553,0.50883
3.49545,1.36572,0.37462,0.52072,3.18135,0.47645
2.22931,2.55717,3.24370,2.78968,3.97629,1.46053
0.40902,0.10346,0.39652,1.72346,1.42324,0.32261
0.92504,2.19184,6.00417,0.76886,3.00458,0.41733
5.53592,2.17866,6.03259,4.28057,3.63111,0.42844
5.16655,3.90824,1.07900,4.37845,2.01393,0.58543
3.79261,1.60939,3.69770,0.51996,3.55973,0.68905
0.86659,1.14742,5.20349,1.92713,4.83331,0.44741
5.66160,3.52489,5.67851,4.00531,1.88567,0.45900
2.42108,0.60608,1.06896,5.86871,5.08690,0.36524
4.04793,5.94478,2.71993,5.84982,0.15101,0.32168
1.89255,0.40218,2.60249,5.29995,5.73589,0.38598
2.35573,1.79299,5.87746,4.28226,4.45474,0.52876
2.27410,5.65750,4.50903,1.41290,0.87928,0.45698
0.19620,0.52492,1.97464,4.97672,2.23989,0.40777
1.41282,1.55667,5.69509,0.51193,4.43221,0.39829
4.48807,4.24553,5.20645,3.13884,0.19235,0.46433
3.30899,6.00740,1.20334,4.28003,0.59912,0.40370
0.12503,3.38609,4.85420,2.09149,3.10800,0.56530
3.02276,4.37840,3.03074,3.75507,1.88119,1.14636
4.80885,3.74692,4.51702,3.66134,1.69327,0.75323
2.55734,4.03500,5.24229,2.44849,5.44286,0.56926
0.49570,1.84233,5.43961,4.86304,0.48319,0.35250
0.44181,1.56733,4.35714,0.72795,5.23807,0.39047
5.60488,2.02087,2.72784,5.43094,0.56848,0.40585
1.39559,0.31119,3.19351,3.86896,2.24237,0.61842
1.97112,4.01657,5.75577,3.68120,5.07734,0.51373
3.63167,1.62815,5.16536,3.14314,0.69737,0.57829
3.87743,4.85723,1.93816,4.63731,5.67796,0.49507
0.29860,1.40593,0.56875,5.26160,5.94390,0.28959
0.47569,1.28022,0.28327,1.95569,0.42600,0.33983
4.29771,4.57443,3.63787,2.02100,2.07312,0.87817
0.42745,5.12807,0.71366,2.95743,2.96763,0.46779
5.07177,2.67173,1.27185,3.17898,0.58236,0.54754
1.32507,5.62687,1.93310,4.78873,4.91289,0.44047
4.31798,2.81271,1.46548,6.01392,1.54490,0.49193
5.04739,4.89150,4.79573,4.48343,1.87001,0.51357
1.77392,1.22550,5.12233,2.02388,0.38334,0.45545
4.79630,3.27440,5.31884,1.68224,2.37406,0.63262
1.24688,3.14353,0.67927,3.65550,4.79827,0.58332
1.97642,5.59232,0.13222,0.64970,0.65023,0.31214
4.34482,0.48587,3.98153,0.21083,2.22475,0.44497
1.84550,0.16146,3.64475,2.02536,1.91652,0.59068
3.60546,3.62223,4.54756,3.61807,3.82066,1.08646
2.24072,5.25939,4.20431,4.16485,2.36701,0.71998
2.12910,2.53823,0.05926,3.15162,3.23748,0.68032
4.39501,3.11079,4.05475,3.02605,0.68605,0.74483
3.27783,5.14179,3.93986,1.98200,1.07445,0.65394
4.41174,3.80649,0.06784,4.44499,2.04950,0.51995
3.02293,0.95448,5.86498,4.04667,1.71434,0.49649
4.72112,0.97760,3.34370,5.68965,1.95480,0.48787
5.22172,3.43331,0.05455,4.43383,5.25598,0.38543
0.65102,3.12983,0.76388,3.18510,5.47785,0.46064
3.19269,5.69705,4.60663,2.67566,1.93807,0.62014
0.52358,3.81960,0.51761,2.25154,4.39681,0.48833
4.27897,1.32899,1.14606,0.51170,2.80393,0.52369
4.64618,4.98741,3.15054,3.76301,1.25552,0.65326
2.92070,5.73621,1.80220,5.55768,2.05871,0.46826
5.74817,0.51737,0.20676,1.43993,0.85394,0.29800
2.79505,1.41878,3.12313,5.28508,4.64957,0.64516
5.72310,3.37567,5.66600,1.42887,3.07211,0.45172
1.65388,4.39694,1.88601,1.20123,2.86718,0.75428
4.79964,5.90196,5.86723,5.00140,4.25157,0.32837
5.97039,3.71943,0.80644,3.44396,4.38658,0.47010
0.85625,1.31268,0.55256,5.31400,1.79981,0.39639
5.09164,1.90313,0.40002,0.60923,1.53361,0.39676
0.24461,2.72215,5.58700,5.44561,3.88172,0.38284
0.92478,2.89683,4.34658,3.57939,5.54011,0.55809
5.04627,2.70312,4.76584,2.55794,1.47420,0.67037
0.57935,0.53240,2.23337,4.59314,0.40373,0.37292
2.54224,5.60691,2.04694,3.81086,0.56982,0.51342
0.69685,0.52803,1.79451,1.20136,2.30637,0.46329
4.40307,0.99554,2.00615,2.01649,1.37196,0.64135
4.86836,3.58010,4.58002,4.35455,3.91836,0.71419
4.67990,2.02287,0.28954,3.58021,0.99103,0.48790
1.08111,5.68791,5.48852,4.43644,5.70010,0.31793
2.95126,3.71620,0.50457,5.23745,5.52370,0.43257
2.27731,5.57839,0.89832,4.40394,4.77248,0.46083
2.59638,3.56838,1.69995,5.81818,2.51752,0.65142
4.02974,5.65950,3.81494,4.99700,2.90613,0.56198
0.66926,4.39400,3.22378,3.03715,1.93299,0.73716
5.25842,2.49878,3.42890,2.86801,2.15659,0.88775
2.92418,4.36297,1.75916,2.77003,2.57471,1.15783
4.13204,1.98678,4.05729,4.01877,1.64289,0.88451
3.37759,5.52949,4.84076,4.61716,4.23384,0.52447
2.05950,3.36363,4.29431,1.08022,5.97204,0.49479
1.23215,2.75757,2.60341,1.57131,2.10287,0.89387
2.65945,0.74803,4.78074,1.68456,2.10973,0.62967
0.91642,4.48144,3.07412,1.34548,2.97598,0.70031
5.95756,0.99109,0.65475,4.69136,4.55062,0.35029
1.01615,3.45578,2.50057,5.82550,3.41893,0.56974
1.12373,0.42552,2.10671,1.11569,5.24606,0.40747
5.21009,5.34844,4.87241,5.84962,3.85914,0.36018
5.42214,1.23296,5.71116,0.82793,1.59834,0.35686
1.02135,1.67878,3.19035,5.55135,4.74962,0.49340
5.02389,0.98342,1.54133,1.89600,0.25359,0.41577
4.04200,0.20588,1.19064,2.94566,0.44631,0.42210
4.90683,2.32888,5.06409,2.36541,3.74019,0.69943
0.40782,4.81733,2.71682,3.91697,4.08355,0.58421
0.69420,3.09086,0.75857,5.57040,5.61303,0.34742
5.60994,5.68162,1.83103,2.48446,1.20577,0.41921
3.99980,1.22941,4.03193,0.22602,0.41598,0.40697
3.81912,5.11479,0.17028,3.98434,1.15630,0.44407
0.63662,2.12418,1.66610,4.09154,0.26708,0.45888
2.35832,2.65042,5.26521,1.55961,4.59609,0.65414
1.74839,4.02835,2.95757,4.08074,2.75638,1.12954
2.29020,2.71945,0.52895,0.88441,5.90013,0.40692
4.15803,0.41191,0.14377,5.60880,1.06111,0.31484
0.13678,0.77301,5.91887,0.83264,1.98891,0.30867
4.40265,4.81811,2.26296,3.99130,3.55648,0.82587
5.57795,3.29938,4.09867,5.16219,1.02228,0.46449
5.98709,5.97246,0.25727,3.29230,2.90291,0.32921
0.41582,4.28906,0.34568,6.04406,1.18168,0.30342
3.20756,2.40582,1.56176,0.15969,3.97498,0.60670
3.31640,1.60228,4.69693,4.12721,0.52142,0.57646
2.60257,0.51249,2.82702,2.65667,3.56750,0.84635
1.72810,0.91896,5.96751,0.66971,2.11023,0.38496
3.93098,0.53668,0.51462,2.34122,0.33950,0.39026
4.54765,3.53409,3.39808,3.47531,4.35983,1.00868
1.93812,1.52803,0.14400,5.75757,3.90403,0.40205
2.62789,4.79973,1.53077,3.09032,3.60060,0.91701
0.38244,3.89787,2.78988,5.59189,5.40941,0.39643
2.38095,3.46190,4.54857,2.39041,2.42735,1.15020
5.13145,3.09659,1.06048,5.92488,1.77316,0.42782
3.71413,3.46824,5.27753,2.83740,0.55269,0.59059
3.69799,5.58008,3.61021,3.74963,0.50734,0.51836
2.47869,3.28257,0.75484,0.35393,5.77961,0.39809
2.72264,4.83806,0.97918,4.35421,4.81005,0.56660
4.50641,2.65453,5.41668,3.66688,2.55404,0.72085
4.61872,0.16203,4.19983,1.82638,4.95507,0.44816
1.68754,5.38064,5.84359,4.03113,3.71524,0.45350
1.91311,3.72853,4.14068,3.61451,2.78234,1.18508
2.12179,1.15068,5.07583,0.58518,1.51316,0.46420
2.44623,6.02014,0.70228,5.37316,5.85776,0.29845
3.30056,4.67761,5.63170,4.87582,5.53926,0.40327
4.60243,1.83915,2.48225,5.45047,0.96807,0.51768
0.68981,1.32734,0.24511,3.25005,3.06939,0.48096
1.98800,2.47457,0.61148,0.12773,2.24991,0.48036
5.14160,2.19888,5.54248,4.26837,3.55922,0.53723
1.80125,0.25590,0.68088,1.09764,2.32279,0.42693
0.11808,0.07037,0.54076,1.17538,1.89444,0.30781
2.80253,1.15312,5.14244,5.75901,4.77417,0.42017
4.82204,0.83083,4.06649,0.27801,3.17726,0.46290
5.89162,0.40482,2.64190,4.57454,2.38810,0.43331
1.70902,1.46266,3.14285,2.73889,0.92131,0.74407
1.38504,1.28493,0.55860,5.25753,2.82451,0.46217
3.02312,3.67827,1.75841,2.70586,5.11187,0.86590
4.46235,0.57399,1.62280,5.47545,0.17357,0.34439
2.64616,1.70340,3.86534,1.18056,5.02536,0.66811
5.44733,4.42563,2.91052,2.51335,2.13040,0.71312
2.87092,5.95930,0.75372,3.43005,2.17493,0.50799
3.38544,2.71574,1.14096,2.04368,1.25548,0.79093
0.84129,0.70154,1.51628,5.87393,2.85582,0.39332
0.69831,3.95602,2.65236,1.97116,0.40112,0.52232
4.69619,4.21751,2.14227,1.63525,2.58819,0.82459
5.81690,3.85872,5.12150,5.23544,4.42035,0.39702
1.07475,1.29307,5.34444,3.49101,0.85473,0.45538
4.10043,0.25336,4.95331,5.76123,1.34360,0.35793
3.67183,3.92473,2.42550,4.24058,3.41156,1.19833
1.49236,4.77363,0.32849,5.80656,5.68655,0.30628
0.84029,2.85902,4.15397,2.93960,5.94150,0.50834
2.96718,4.50823,0.41842,0.97686,2.89445,0.55418
1.88579,5.41826,3.90931,2.73965,3.38683,0.76140
1.87714,0.81869,5.19207,5.14841,2.13077,0.47180
5.98648,3.34311,3.12560,0.76136,5.54669,0.39139
0.53863,2.07165,4.52309,3.94274,3.60092,0.64559
0.43272,3.41312,2.73913,2.13673,1.43819,0.66604
4.05898,4.10883,2.06263,1.72941,0.37603,0.59776
5.60134,5.38352,0.96224,4.09225,2.84412,0.43825
0.28161,0.52383,1.94708,0.78462,4.19575,0.38510
5.61126,0.69394,1.95238,2.76826,0.49651,0.40724
1.24858,2.99859,1.32271,2.14881,0.23282,0.51914
5.90803,1.79497,5.15006,1.32882,5.14358,0.37148
1.16778,1.40367,4.96850,3.15729,4.69131,0.56607
1.20910,2.78346,5.17463,1.16374,3.85991,0.58498
0.66041,3.17024,1.18294,1.10981,5.22681,0.44771
1.88884,3.14728,3.54996,4.40583,0.73451,0.73166
4.67822,3.58949,1.38526,5.22915,1.07063,0.51380
3.69629,3.97873,1.31904,2.03507,4.66597,0.77072
1.05244,2.89053,1.38217,5.54735,2.04798,0.53142
3.25563,1.01879,2.81051,3.68215,1.89072,0.93264
2.73888,2.84787,0.08335,4.45527,1.23467,0.53100
1.79541,2.91085,3.27204,6.00685,2.17383,0.61513
4.58674,4.41598,5.68843,4.82738,3.35685,0.49463
3.56504,1.26060,1.32737,5.45427,2.96514,0.58251
4.67723,1.07945,0.38193,3.62634,5.68581,0.38518
3.73610,4.52366,5.68289,2.59165,1.29497,0.55142
0.62757,2.97974,3.74695,4.29766,0.65307,0.54411
2.12486,2.62052,5.60216,2.04175,0.45678,0.49832
5.13062,5.32053,4.85429,0.34249,3.23248,0.39248
2.79707,0.80490,1.61484,4.04027,4.68967,0.63632
1.03680,4.34732,5.99890,0.11649,1.34029,0.32539
0.78168,1.49285,4.30068,5.03879,2.02666,0.52664
3.18366,5.64046,3.01696,3.92420,0.37068,0.50573
1.49634,2.70249,1.01909,3.75068,4.36089,0.73051
0.78904,5.14219,2.42708,3.72800,4.93207,0.52443
3.80762,0.85338,5.34340,2.69167,0.20721,0.42289
1.38151,5.78081,1.40739,1.63786,4.71372,0.44090
2.61217,0.81329,4.12183,2.51308,2.89457,0.87422
5.59382,5.81571,3.39865,1.79678,2.20930,0.45687
4.41095,1.24983,3.45769,3.13509,2.19173,0.91450
4.96020,3.31755,3.01694,1.91509,2.78677,0.98367
2.29483,4.65315,1.66623,5.03767,2.12010,0.66955
2.33029,2.88298,4.57694,0.87800,4.39468,0.69459
5.71057,4.70794,1.55015,5.47084,1.47339,0.38757
2.97961,3.76635,3.36893,5.42161,0.18833,0.51299
4.89452,2.71524,2.62861,5.48561,5.77741,0.44052
0.23684,5.41610,3.86160,4.60539,1.07857,0.39240
2.98422,0.51689,2.73560,0.44600,5.87181,0.38452
4.93068,0.77372,0.05393,3.66716,4.61454,0.39347
0.59252,3.53783,3.46758,3.22976,2.91083,0.87993
1.04772,0.10994,1.67807,2.38596,0.21002,0.36938
0.44879,1.54199,0.52023,0.64896,5.35070,0.32429
5.06523,5.11118,1.82082,0.29742,4.20910,0.41879
2.58324,3.78591,5.17760,1.14206,3.01271,0.71503
4.23156,4.81589,0.64130,5.76124,1.64628,0.40266
2.43823,6.04872,4.10635,1.23999,1.16438,0.44840
1.42438,1.50179,3.64488,3.06924,5.42007,0.62482
5.83162,3.07120,4.94397,4.45814,2.45286,0.52008
2.41787,1.03200,5.44265,0.80473,5.08220,0.41096
5.38944,1.98075,1.62871,4.75224,2.33895,0.58357
3.05935,0.34701,2.14008,1.15484,1.83178,0.56978
6.03387,1.80426,1.24935,1.51478,0.51565,0.36932
0.56062,0.30543,1.51584,4.76503,5.63149,0.32836
0.06441,2.36767,3.20299,4.78506,1.53895,0.51600
3.23375,4.12384,0.81727,2.64739,2.72481,0.88637
3.13929,2.18844,3.03738,0.69229,3.83100,0.85503
4.19108,5.78745,2.53253,4.08309,3.29009,0.63839
2.40137,1.34130,4.17089,0.86684,4.15772,0.65056
2.09213,2.83025,4.98149,4.50054,1.10559,0.64021
1.24999,2.34792,2.55570,3.17159,2.21004,1.07082
3.67394,4.95224,5.18659,5.70402,0.44055,0.35831
3.84026,5.68591,3.67376,5.67423,5.01879,0.40649
4.79398,3.79918,5.38130,2.01441,1.95522,0.60275
2.12308,5.93755,0.56331,4.69474,3.59907,0.42433
4.14366,2.66961,0.28339,4.68848,2.87439,0.60010
4.96801,0.41306,3.51742,4.97773,1.59270,0.46030
4.95559,2.90188,0.72097,4.28555,0.14189,0.41930
1.50314,1.08472,2.93622,4.05002,0.52681,0.55151
4.04625,3.04988,3.01564,5.74116,5.91612,0.45218
4.10283,3.93878,2.80544,2.57167,1.37165,1.00297
3.89044,1.49887,5.27696,5.42767,1.90702,0.49215
4.42038,0.47709,3.29245,1.77537,4.20396,0.60911
4.63475,1.13918,0.45396,3.30608,0.40584,0.40915
2.77359,2.30859,3.82019,2.12672,1.98381,1.25043
0.59562,4.30353,4.07382,0.44611,3.25267,0.49457
2.08453,1.69591,2.69913,5.13764,3.70971,0.78725
3.94043,3.25295,5.59836,1.07209,4.55575,0.53087
4.93422,1.79020,4.52484,2.98551,3.02742,0.79803
3.99179,1.93919,5.04542,3.77147,5.56495,0.54151
5.45916,5.12609,0.54280,3.74368,2.84725,0.45082
3.68897,1.99223,2.32385,1.74994,2.97512,1.17499
4.68075,2.32382,1.42053,3.77282,0.40724,0.55259
1.81442,1.27728,0.61128,3.16035,0.82996,0.50469
5.15639,1.08685,2.27275,5.92510,2.45963,0.44078
5.24318,4.15079,4.05309,2.73995,3.32432,0.79127
0.68253,5.61320,4.33067,5.56875,3.95293,0.37769
1.43110,2.64227,4.88756,3.40242,2.11350,0.82644
4.22466,1.22130,2.18436,3.65129,3.27803,0.92333
1.39727,0.77745,0.48987,2.69745,0.31894,0.38331
1.22310,2.21717,0.62096,0.32810,3.88510,0.44738
2.18480,4.55935,5.04676,5.62516,3.48122,0.51524
2.38065,1.37073,0.64258,1.26485,5.14402,0.47163
5.59048,4.60108,0.40172,4.30404,4.23286,0.41245
0.06175,5.03851,2.09904,5.78422,5.58268,0.30282
4.78716,0.67092,4.70124,4.47520,0.78598,0.42389
0.79813,2.52650,0.44003,1.50195,4.86743,0.44728
4.15313,5.14702,3.59109,3.71323,2.97028,0.84758
2.91389,4.72527,3.47779,5.89677,3.60672,0.58922
1.40006,4.36085,4.27631,3.30783,3.93588,0.83255
5.54729,1.99114,3.29325,5.82620,2.71838,0.48405
0.73851,2.02946,2.71508,2.38369,4.42516,0.73809
5.48587,0.28377,5.66566,5.39713,2.02013,0.30893
0.60719,0.77669,1.29447,1.75538,0.24762,0.36098
5.78421,1.63352,1.67945,4.33001,3.37267,0.54732
4.38839,5.46383,5.99260,5.11242,4.63546,0.34375
4.31790,0.59454,2.07475,2.22072,1.64917,0.63246
1.39559,2.71332,6.03940,3.45144,2.84124,0.58400
1.71564,5.33868,4.34982,5.48231,5.83800,0.35515
0.97686,4.88985,0.29481,4.38609,0.64457,0.36427
1.22272,3.50869,1.97267,3.59675,3.62698,0.97827
4.64657,1.19239,1.96948,3.72206,3.89857,0.74798
0.54593,0.71139,4.91916,0.11589,0.48520,0.28914
1.99115,1.69983,1.71941,5.87225,2.58850,0.56283
4.03651,0.09560,4.80111,2.17201,0.84446,0.43317
1.22838,2.55128,0.73251,2.94850,3.36496,0.73436
5.40099,2.75718,6.00541,0.16934,5.09159,0.31014
2.38115,5.21645,1.99310,0.29719,1.47189,0.47733
4.40193,2.33571,1.41723,0.93634,5.20722,0.52514
4.88858,5.11521,0.55035,4.65514,3.30494,0.45716
5.02446,0.70062,0.66329,0.69161,3.11124,0.39703
4.07239,0.56357,0.15349,1.14771,2.53705,0.41957
3.33624,3.32349,5.10014,2.38300,3.67209,0.95596
4.82660,2.77928,5.25512,0.17358,0.53116,0.36292
0.67985,5.17680,4.93909,1.45889,2.33691,0.46091
1.42448,4.31067,3.41814,0.19301,3.89766,0.55371
4.50858,3.06590,0.51504,2.43176,3.58227,0.70836
3.54471,1.92365,4.12541,3.63918,2.75745,1.22112
5.83967,2.80849,2.24450,5.44603,0.87898,0.41403
4.88709,1.52911,0.92313,4.44942,4.79527,0.49111
3.30290,0.39076,3.34788,1.42440,0.43829,0.47470
0.79449,4.35910,2.72539,5.28098,5.14824,0.46286
3.07665,2.14885,3.25982,5.90641,0.81511,0.52580
0.80672,4.33690,2.15762,3.04290,0.51517,0.54102
2.29160,4.62902,2.46011,5.12470,3.33448,0.76492
3.92757,0.89087,0.99421,5.88277,1.73385,0.41245
3.21242,2.27853,2.91468,4.90084,3.18485,1.08456
2.84946,1.80059,4.79312,5.01392,0.58387,0.51098
3.42496,2.78594,1.45372,0.38605,2.62561,0.68539
2.95351,0.33410,0.68182,0.25691,2.90477,0.39973
5.47559,4.85416,0.43453,5.23717,4.48791,0.35252
1.46933,2.34069,3.21786,0.16376,3.37949,0.62448
3.69538,4.66907,5.59156,0.64595,3.05666,0.48708
2.77415,5.79024,2.41903,0.74208,2.06424,0.52225
3.34553,3.24022,4.84934,2.04242,1.79963,0.91282
2.79390,5.31577,0.95446,1.84225,3.96148,0.59332
1.96675,0.26689,5.72161,1.43109,0.95926,0.36270
4.04458,1.40123,1.90037,0.69456,2.42576,0.64511
1.62624,4.74950,1.76459,1.28707,3.59671,0.67731
2.76151,4.92211,2.30970,4.92900,1.26710,0.62688
2.55652,5.46746,1.02827,4.14180,0.82217,0.47127
1.85955,5.49082,3.58281,1.85350,1.66542,0.62735
4.82834,1.47009,5.23811,1.24173,2.05929,0.50841
5.27003,1.01190,3.68998,0.97235,2.32992,0.52241
5.04818,0.13736,5.10203,3.65200,4.71747,0.39709
1.91612,3.57667,1.01358,4.30962,5.89170,0.48709
5.93920,4.34169,4.40481,5.44758,5.38569,0.34371
0.68612,2.36964,2.38986,1.10560,1.30075,0.56818
5.11589,5.30598,2.76378,4.18168,5.93433,0.40230
4.34048,4.67095,0.30555,1.11876,1.74787,0.45546
1.33458,5.58973,1.78541,1.43673,1.38293,0.47587
0.86738,3.22008,1.56220,3.94387,5.75275,0.49671
5.28963,4.11222,0.21432,4.42877,4.99067,0.39614
0.11807,1.59303,3.81659,0.82413,0.10939,0.34433
1.94555,3.75825,3.19369,3.78213,1.18502,0.94071
3.02559,5.32759,3.09964,2.03712,1.69963,0.76650
3.78228,3.47558,3.65833,3.39311,2.02052,1.35401
0.90500,2.54851,2.25595,3.95304,2.91398,0.90398
2.17876,1.72612,0.99895,4.03890,5.42782,0.54719
5.73589,5.76758,3.09026,2.80902,0.84649,0.40279
5.70297,1.86498,0.15535,0.42636,2.29964,0.34722
0.34718,3.19210,4.96013,4.22948,1.84803,0.53319
4.16334,1.06410,3.13924,1.14883,2.29828,0.71227
1.66222,0.64015,5.06824,1.25327,1.94343,0.48069
2.48309,4.78517,4.21572,3.98872,1.04801,0.67936
5.87475,3.14563,2.60699,3.81910,2.51634,0.69712
3.16726,0.30492,2.95022,2.39434,4.84733,0.62215
1.58450,3.88731,5.85164,4.59371,2.15495,0.52146
4.93978,5.53847,1.08437,1.26369,0.50846,0.35589
2.38643,0.89577,3.62747,2.16841,5.24504,0.62776
0.13265,1.92249,2.42724,5.95690,5.10088,0.35884
3.14017,2.64678,4.35060,4.77988,5.67996,0.57741
4.01731,5.72733,3.15987,1.12176,3.54261,0.57733
4.75838,0.30990,1.25318,4.57351,5.94132,0.33890
5.16888,5.64147,1.39214,0.31356,2.85247,0.37728
4.68975,0.42049,5.22931,3.71066,1.76569,0.46495
2.56831,1.53080,4.35101,0.80602,4.49135,0.61699
2.29463,4.03863,1.26426,2.54981,0.45626,0.61492
4.14183,1.69291,5.37496,2.81832,5.20679,0.53892
0.27880,0.76165,0.63359,0.39263,1.13023,0.30021
3.57222,5.77329,1.28026,0.71453,0.83285,0.38616
4.41263,5.07144,1.91675,2.20080,4.40305,0.66370
6.01254,0.80267,1.63088,5.95173,4.07006,0.32641
3.57919,0.72545,1.22984,3.88797,0.97100,0.53915
2.73762,4.69016,4.65221,4.63080,5.41643,0.52209
0.70877,2.75578,2.81731,1.97078,3.74914,0.83589
0.60906,0.26568,1.81450,5.32262,5.78040,0.30559
1.46629,4.26214,3.41105,3.23405,0.46845,0.64194
3.60469,1.82285,4.40184,5.14740,3.89564,0.70772
