1.2652,1.37437,1.77213,1.68861,3.24028,1.00793,3.6856,1.54337,3.25275,0.24653
1.5923,1.59187,1.2324,1.42947,3.41421,1.47334,3.514,1.89939,3.33437,0.30738
1.08977,1.4786,1.5843,1.83187,3.38877,1.502,3.25993,1.17739,3.10597,0.27647
1.40288,1.25176,1.67916,1.79435,3.66519,1.12488,3.60693,1.73896,3.61763,0.22356
1.69888,1.30064,1.06799,1.13239,3.27757,1.22984,3.07216,1.00313,3.66246,0.15662
1.8057,1.70648,1.14752,1.6436,3.76405,1.94681,3.50641,1.6203,3.07428,0.39103
1.55168,1.18244,1.18672,1.61355,3.32055,1.41453,3.42187,1.15267,3.8167,0.15508
1.66212,1.7286,1.94091,1.69934,3.97262,1.75001,3.3465,1.19046,3.63742,0.40692
1.59383,1.09643,1.51423,1.13435,3.27354,1.32311,3.88094,1.11148,3.91949,0.13924
1.859,1.02422,1.49075,1.78703,3.50125,1.91354,3.62052,1.59959,3.90785,0.25387
1.21859,1.87983,1.00662,1.6802,3.74986,1.34592,3.64644,1.03113,3.24377,0.15934
1.1595,1.17745,1.32209,1.47227,3.40698,1.02551,3.89835,1.71399,3.38948,0.12193
1.72223,1.90946,1.07839,1.15811,3.35041,1.59249,3.80188,1.43866,3.85948,0.22809
1.60971,1.53813,1.7453,1.29592,3.04226,1.34303,3.36256,1.18128,3.8272,0.30584
1.52916,1.22844,1.99297,1.4315,3.69069,1.56843,3.85773,1.99546,3.91013,0.2672
1.0089,1.71392,1.25132,1.53546,3.59986,1.1615,3.17129,1.30351,3.58254,0.16034
1.75647,1.13438,1.67233,1.55596,3.68815,1.98375,3.97315,1.5632,3.6515,0.25901
1.7301,1.15337,1.96206,1.84825,3.36713,1.94702,3.76864,1.84839,3.7524,0.42324
1.53746,1.71331,1.02133,1.84789,3.44729,1.49193,3.23673,1.6278,3.76832,0.26417
1.05054,1.75938,1.70724,1.5993,3.10076,1.61926,3.69935,1.10942,3.79663,0.22862
1.87651,1.34201,1.68678,1.41696,3.07614,1.99184,3.94242,1.84064,3.51589,0.45363
1.71279,1.01017,1.96462,1.49385,3.35585,1.44461,3.82736,1.76216,3.92163,0.24618
1.66525,1.92463,1.96727,1.38205,3.47217,1.91964,3.10388,1.06163,3.17917,0.61483
1.44547,1.32448,1.91374,1.13216,3.76353,1.79385,3.83605,1.47917,3.16317,0.26301
1.50612,1.73742,1.19275,1.15326,3.9682,1.34633,3.73642,1.21839,3.73192,0.15642
1.67051,1.33388,1.37208,1.49984,3.95686,1.94537,3.4352,1.16957,3.31101,0.23807
1.66943,1.71782,1.69165,1.24879,3.41309,1.04306,3.37032,1.25808,3.77011,0.29562
1.3964,1.60667,1.04795,1.53415,3.33599,1.52909,3.87251,1.81335,3.40635,0.20851
1.02725,1.41952,1.22914,1.90003,3.59294,1.26717,3.7846,1.36375,3.48359,0.13086
1.57941,1.24999,1.86196,1.91684,3.71689,1.56217,3.23917,1.55166,3.97967,0.30767
1.66106,1.48953,1.16319,1.10416,3.14721,1.5536,3.50049,1.16754,3.06754,0.24865
1.08367,1.721,1.22763,1.63606,3.1227,1.99171,3.68931,1.46113,3.90044,0.20734
1.52604,1.88995,1.79068,1.05458,3.59411,1.11583,3.7032,1.68355,3.78304,0.29425
1.37491,1.1076,1.20989,1.08047,3.72175,1.75171,3.33119,1.80059,3.67194,0.14202
1.34447,1.6208,1.4401,1.34555,3.25014,1.39306,3.85532,1.49233,3.8684,0.20463
1.99723,1.39323,1.14091,1.67222,3.04889,1.19261,3.34679,1.04773,3.48584,0.25438
1.31489,1.62173,1.65289,1.95094,3.7231,1.96199,3.85079,1.66631,3.6944,0.32571
1.81319,1.96897,1.98834,1.71423,3.96422,1.68874,3.09466,1.33419,3.62176,0.57844
1.09992,1.61455,1.9516,1.59721,3.24256,1.63496,3.92797,1.89761,3.65567,0.31348
1.97624,1.6142,1.14424,1.16657,3.06339,1.96441,3.70106,1.46593,3.55755,0.33218
1.59091,1.04824,1.51238,1.75449,3.74614,1.71108,3.20812,1.60794,3.57671,0.25012
1.01125,1.86457,1.91371,1.95083,3.10159,1.07788,3.52977,1.21256,3.50622,0.28645
1.5882,1.19074,1.34364,1.11498,3.88816,1.37693,3.00623,1.87511,3.3227,0.20425
1.63916,1.20855,1.13898,1.11235,3.10287,1.18674,3.02579,1.42262,3.20604,0.21438
1.72578,1.76238,1.5419,1.07414,3.09543,1.9739,3.9966,1.06449,3.36416,0.34827
1.13631,1.19925,1.17217,1.55284,3.66239,1.42477,3.45775,1.88446,3.75713,0.13212
1.88524,1.52684,1.00102,1.61382,3.35323,1.65134,3.76435,1.92243,3.45066,0.29325
1.06556,1.16097,1.89654,1.27713,3.39498,1.61542,3.79386,1.07412,3.5493,0.15277
1.09645,1.28457,1.46682,1.41154,3.40057,1.93715,3.01568,1.46471,3.99626,0.17921
1.67338,1.30033,1.44742,1.58398,3.13678,1.71621,3.69393,1.04943,3.38272,0.26766
1.74634,1.53759,1.67482,1.38453,3.72911,1.56082,3.05947,1.35069,3.37891,0.37929
1.23213,1.29153,1.7792,1.53155,3.95863,1.00893,3.09623,1.72828,3.59043,0.20644
1.8134,1.67287,1.1136,1.24245,3.34616,1.20276,3.66671,1.17226,3.11743,0.23656
1.97635,1.216,1.63979,1.04091,3.19754,1.60886,3.72168,1.0234,3.35381,0.27092
1.92901,1.75967,1.04349,1.33791,3.23392,1.7384,3.57511,1.07807,3.76263,0.24987
1.83341,1.09774,1.68766,1.48704,3.40487,1.16349,3.13985,1.73629,3.29096,0.33962
1.99227,1.73562,1.98476,1.98355,3.49214,1.50927,3.95087,1.70418,3.39671,0.61818
1.0565,1.39806,1.71458,1.36523,3.82977,1.27768,3.18773,1.47866,3.68055,0.17381
1.21218,1.61567,1.26838,1.52822,3.78292,1.56012,3.45618,1.98165,3.50576,0.22579
1.8097,1.18807,1.07759,1.037,3.47592,1.57976,3.71817,1.10138,3.41162,0.1461
1.03936,1.00845,1.16288,1.12682,3.03402,1.04891,3.95727,1.50307,3.5147,0.07551
1.96408,1.67907,1.33025,1.72151,3.89001,1.76189,3.93322,1.78981,3.22725,0.38203
1.32002,1.92547,1.04979,1.7761,3.57988,1.01465,3.49248,1.57532,3.08649,0.2285
1.21481,1.45177,1.26041,1.84838,3.54566,1.42091,3.50535,1.0076,3.73571,0.15154
1.61832,1.21447,1.84694,1.13515,3.56053,1.28658,3.86335,1.61469,3.48201,0.22674
1.81692,1.31576,1.62777,1.51733,3.81019,1.54416,3.71709,1.7952,3.59499,0.2944
1.97891,1.56357,1.15813,1.81491,3.48844,1.83789,3.37446,1.38383,3.90678,0.31088
1.85166,1.25098,1.38317,1.83026,3.35886,1.298,3.99581,1.80586,3.49119,0.25724
1.57347,1.4606,1.2311,1.58311,3.7874,1.44021,3.13206,1.23598,3.49949,0.22027
1.02475,1.34477,1.2186,1.53833,3.93782,1.42934,3.32385,1.66363,3.70911,0.12411
1.11313,1.66893,1.58929,1.02082,3.02572,1.21757,3.14745,1.77362,3.79878,0.24925
1.1741,1.56351,1.33111,1.57259,3.33303,1.58616,3.90019,1.24051,3.15722,0.20148
1.69265,1.44086,1.38829,1.91731,3.41654,1.06043,3.3406,1.10539,3.47951,0.25879
1.85829,1.43074,1.52903,1.89914,3.31201,1.22585,3.35579,1.75724,3.62014,0.4064
1.81056,1.73459,1.11582,1.27543,3.92224,1.51962,3.53434,1.43387,3.57699,0.22381
1.48581,1.65104,1.9561,1.80474,3.78098,1.73892,3.46405,1.88988,3.60349,0.48875
1.74644,1.98156,1.15094,1.13002,3.05284,1.79056,3.50528,1.33501,3.55409,0.3445
1.63361,1.93705,1.83241,1.84209,3.84119,1.38474,3.53093,1.38271,3.78028,0.40405
1.08519,1.10477,1.68292,1.38253,3.2763,1.79378,3.78802,1.49114,3.67862,0.16339
1.24086,1.57981,1.30995,1.19529,3.18703,1.25434,3.45561,1.7477,3.23321,0.23304
1.73956,1.42474,1.68523,1.19374,3.43841,1.77701,3.61591,1.35456,3.67301,0.30276
1.30799,1.61259,1.20359,1.5931,3.29179,1.2678,3.62943,1.78147,3.81462,0.20154
1.32804,1.95814,1.39123,1.12799,3.4286,1.20094,3.14777,1.73911,3.64628,0.28442
1.78695,1.23406,1.29596,1.58594,3.23058,1.77173,3.7381,1.58274,3.00668,0.33235
1.08156,1.21234,1.87801,1.05795,3.57269,1.79452,3.94834,1.51008,3.02352,0.1858
1.81153,1.80468,1.85699,1.24852,3.76347,1.58692,3.03101,1.70186,3.1848,0.57222
1.27122,1.15753,1.63975,1.11751,3.0683,1.85861,3.30155,1.49341,3.56213,0.23732
1.99093,1.51273,1.80743,1.22095,3.56517,1.36406,3.80872,1.56397,3.4184,0.36507
1.93593,1.00179,1.40182,1.21662,3.51619,1.31207,3.257,1.92679,3.42163,0.24048
1.14813,1.15792,1.96357,1.25452,3.25458,1.01397,3.87894,1.72842,3.72886,0.16104
1.10783,1.64258,1.67364,1.79142,3.84734,1.09049,3.61769,1.23062,3.02541,0.22013
1.97036,1.98381,1.11172,1.08922,3.42661,1.27237,3.44812,1.25871,3.44553,0.2901
1.51338,1.65273,1.68941,1.35463,3.32735,1.92802,3.22692,1.56602,3.14945,0.52258
1.60657,1.26174,1.28552,1.92109,3.75863,1.60565,3.86879,1.48739,3.11808,0.23355
1.96767,1.16107,1.88585,1.36113,3.70126,1.62868,3.48778,1.7416,3.21767,0.38775
1.98337,1.40725,1.42267,1.83438,3.6503,1.38044,3.67573,1.94192,3.6685,0.34389
1.98539,1.67338,1.29477,1.7565,3.07325,1.09632,3.34397,1.32129,3.2145,0.41481
1.65549,1.96958,1.35246,1.78933,3.17843,1.7146,3.54986,1.47482,3.58919,0.45144
1.84584,1.62422,1.53284,1.2084,3.61708,1.85562,3.35799,1.96845,3.53438,0.43721
1.06825,1.56,1.72492,1.62989,3.9199,1.54925,3.64783,1.98936,3.79778,0.22251
1.37297,1.69421,1.0097,1.82696,3.56746,1.61924,3.26231,1.84934,3.47387,0.28067
1.19148,1.76872,1.6742,1.08574,3.16609,1.96172,3.63505,1.84347,3.23064,0.38976
1.4559,1.88334,1.22431,1.8794,3.74475,1.35986,3.6938,1.77152,3.33239,0.29543
1.79626,1.14166,1.33322,1.48905,3.47524,1.02329,3.21926,1.06168,3.63521,0.17765
1.47635,1.10876,1.48298,1.16449,3.18112,1.94588,3.13134,1.83686,3.84353,0.25556
1.53259,1.54145,1.4449,1.86323,3.27195,1.13524,3.13995,1.36399,3.35796,0.34205
1.14654,1.39829,1.37104,1.10852,3.99941,1.06579,3.58978,1.13108,3.25315,0.1143
1.28179,1.14372,1.00615,1.31969,3.71155,1.33897,3.42582,1.0079,3.38811,0.0937
1.29076,1.67479,1.84796,1.76106,3.96103,1.47469,3.31537,1.09954,3.9907,0.24084
1.74618,1.15211,1.12088,1.58052,3.07593,1.10671,3.21836,1.53845,3.6742,0.20032
1.41557,1.68358,1.44082,1.94463,3.80726,1.51356,3.68235,1.85015,3.72268,0.294
1.13617,1.05079,1.11607,1.68375,3.73188,1.08797,3.12892,1.91466,3.68365,0.11597
1.13559,1.7558,1.50862,1.35802,3.93853,1.6167,3.02138,1.47029,3.04457,0.27074
1.02033,1.30989,1.35279,1.54049,3.76815,1.89895,3.97427,1.60467,3.61059,0.13601
1.3095,1.87187,1.09487,1.75126,3.27248,1.83742,3.3759,1.93396,3.95614,0.30601
1.73248,1.66652,1.4168,1.86945,3.56527,1.84384,3.19283,1.47376,3.92581,0.38201
1.4883,1.04454,1.35528,1.18086,3.3686,1.51267,3.61928,1.07023,3.78736,0.12687
1.78265,1.52034,1.26816,1.81873,3.75681,1.46545,3.19779,1.67971,3.41083,0.35237
1.64431,1.85878,1.16468,1.66065,3.73597,1.42588,3.10969,1.28398,3.46355,0.29932
1.79686,1.4548,1.7059,1.64602,3.75624,1.15742,3.97776,1.69151,3.0645,0.31201
1.28496,1.38706,1.24731,1.07085,3.70902,1.29283,3.42439,1.03166,3.92068,0.112
1.61611,1.36689,1.8559,1.57171,3.15712,1.47276,3.9915,1.61361,3.88785,0.29222
1.89893,1.20394,1.47262,1.21104,3.87221,1.84906,3.54108,1.44799,3.97276,0.2063
1.13888,1.5236,1.59902,1.53456,3.48471,1.6802,3.4942,1.32511,3.24328,0.25755
1.54674,1.86009,1.90804,1.76115,3.96167,1.50764,3.45987,1.50798,3.84721,0.38863
1.70738,1.44197,1.94962,1.06107,3.60814,1.5394,3.26548,1.19227,3.34218,0.34069
1.83687,1.75335,1.78638,1.65675,3.28624,1.79875,3.98915,1.02099,3.51955,0.42008
1.70896,1.43258,1.45169,1.47642,3.11125,1.41848,3.43656,1.92918,3.04541,0.44474
1.36625,1.58479,1.33945,1.20354,3.01102,1.31385,3.52752,1.34082,3.09434,0.25798
1.53117,1.73264,1.82751,1.88473,3.24176,1.83377,3.35774,1.99484,3.6233,0.71132
1.7382,1.9569,1.15493,1.71618,3.15617,1.24806,3.54289,1.11539,3.47096,0.30481
1.34805,1.47141,1.71338,1.88516,3.94098,1.53698,3.5379,1.24207,3.81822,0.2286
1.16524,1.62184,1.23927,1.63292,3.02823,1.95763,3.46679,1.89835,3.77272,0.30267
1.8894,1.85771,1.25898,1.29326,3.62496,1.48351,3.92145,1.91468,3.3512,0.3287
1.48302,1.78915,1.44247,1.80559,3.02549,1.64923,3.01887,1.60295,3.84565,0.45597
1.60916,1.78713,1.77097,1.09271,3.92766,1.22457,3.30862,1.34758,3.08782,0.33052
1.57389,1.15026,1.08789,1.72088,3.06695,1.74342,3.81046,1.00701,3.74987,0.14473
1.79513,1.1193,1.68342,1.84128,3.3257,1.88703,3.37853,1.97197,3.52875,0.49367
1.65358,1.96986,1.05589,1.12196,3.48698,1.33604,3.7835,1.48186,3.37645,0.22668
1.21392,1.45109,1.50828,1.49589,3.75747,1.85015,3.93022,1.66899,3.42577,0.21208
1.99766,1.15341,1.40645,1.84824,3.22496,1.5004,3.21047,1.57231,3.37379,0.40182
1.28155,1.72926,1.31974,1.41127,3.22021,1.17948,3.99716,1.32124,3.87126,0.16511
1.01785,1.35468,1.00933,1.55731,3.74035,1.76825,3.87877,1.5766,3.16124,0.11864
1.7471,1.66926,1.99187,1.60239,3.92262,1.62524,3.54913,1.67767,3.87794,0.41713
1.99203,1.01762,1.50034,1.09955,3.00288,1.1103,3.03082,1.24662,3.95508,0.20765
1.60548,1.69893,1.63972,1.01692,3.59352,1.50508,3.2764,1.91713,3.32768,0.38012
1.51906,1.77104,1.26125,1.42871,3.90441,1.53081,3.5927,1.41016,3.69067,0.21777
1.21847,1.80453,1.18852,1.52249,3.47929,1.4699,3.522,1.89752,3.43048,0.25151
1.26028,1.60603,1.92817,1.30264,3.05988,1.51554,3.76486,1.84444,3.64667,0.34248
1.61635,1.35192,1.87994,1.73722,3.39248,1.91154,3.41645,1.31609,3.90004,0.35167
1.81108,1.35226,1.09281,1.20286,3.95175,1.75447,3.2977,1.09149,3.48093,0.17104
1.53531,1.51508,1.18071,1.81248,3.368,1.59137,3.74437,1.21777,3.89197,0.19333
1.56468,1.29373,1.78492,1.95902,3.07693,1.79969,3.76896,1.05396,3.525,0.32163
1.50242,1.56578,1.09915,1.80153,3.57864,1.61732,3.11979,1.56004,3.1695,0.32298
1.59622,1.03651,1.31306,1.44894,3.3797,1.64256,3.74913,1.27872,3.673,0.15631
1.26862,1.04058,1.62286,1.70241,3.42941,1.54382,3.20082,1.06895,3.36446,0.1948
1.75927,1.53719,1.59535,1.03164,3.17867,1.64204,3.3273,1.20378,3.54646,0.33347
1.2196,1.46635,1.22092,1.97972,3.60325,1.71577,3.01768,1.56069,3.72935,0.24169
1.70079,1.06412,1.65187,1.11088,3.02192,1.82572,3.91035,1.7202,3.12764,0.2996
1.94258,1.73904,1.48339,1.44547,3.11291,1.77938,3.7411,1.34942,3.56436,0.43445
1.48132,1.76399,1.50988,1.47518,3.28754,1.43875,3.64166,1.27733,3.48096,0.30364
1.78471,1.15918,1.93547,1.44608,3.22925,1.08062,3.27991,1.79811,3.44619,0.37308
1.28247,1.58386,1.52203,1.57041,3.87828,1.39914,3.96803,1.88047,3.0819,0.23125
1.35234,1.04768,1.49217,1.10625,3.31742,1.06213,3.56569,1.58592,3.46624,0.14389
1.73432,1.08002,1.10331,1.90015,3.3825,1.82747,3.01435,1.41933,3.12408,0.31734
1.64184,1.8932,1.39846,1.80525,3.35483,1.65878,3.05352,1.51276,3.13794,0.62208
1.12973,1.16461,1.82244,1.3338,3.3387,1.89494,3.35202,1.43478,3.6095,0.22054
1.27449,1.7616,1.45553,1.79657,3.31917,1.73127,3.86273,1.75075,3.07232,0.37963
1.7868,1.88055,1.67029,1.22314,3.80022,1.44709,3.23127,1.50366,3.63687,0.39042
1.31811,1.56359,1.03866,1.95547,3.01954,1.44508,3.97147,1.98164,3.09797,0.24434
1.39774,1.98868,1.53841,1.58673,3.22921,1.36898,3.25216,1.69886,3.57741,0.43756
1.5584,1.45536,1.71982,1.3129,3.32942,1.77314,3.13393,1.91077,3.50836,0.4605
1.74835,1.96788,1.62361,1.92414,3.06852,1.44361,3.07783,1.74707,3.94498,0.63398
1.2461,1.2492,1.91942,1.20148,3.59884,1.29627,3.16698,1.57174,3.10765,0.25744
1.19764,1.86677,1.24654,1.65114,3.85413,1.17063,3.96655,1.33041,3.4392,0.16281
1.95477,1.9318,1.98621,1.60527,3.39257,1.3627,3.76196,1.9471,3.15161,0.72107
1.98435,1.98761,1.53507,1.79379,3.72991,1.70388,3.50535,1.99026,3.72694,0.60485
1.44911,1.40845,1.1782,1.04212,3.33047,1.24928,3.77548,1.97892,3.9681,0.15439
1.4178,1.31208,1.31573,1.03986,3.47583,1.04529,3.28248,1.86257,3.98268,0.15859
1.0816,1.39828,1.69815,1.16148,3.87178,1.28711,3.41189,1.37089,3.68818,0.14905
1.1696,1.07731,1.68358,1.34239,3.05663,1.03242,3.19652,1.60016,3.76468,0.17237
1.40494,1.62274,1.32321,1.49354,3.56254,1.05703,3.90497,1.89463,3.03856,0.2202
1.72642,1.34437,1.94551,1.91314,3.37306,1.32159,3.84456,1.38404,3.80761,0.31422
1.44982,1.10511,1.84392,1.02362,3.60886,1.72008,3.72478,1.95954,3.30043,0.23634
1.28118,1.79823,1.66565,1.77325,3.57505,1.82711,3.92603,1.74322,3.33423,0.37684
1.94366,1.33754,1.18254,1.96401,3.95918,1.00439,3.66883,1.75026,3.63744,0.20997
1.37639,1.8004,1.96415,1.58647,3.37344,1.62461,3.96486,1.43963,3.456,0.38217
1.0484,1.64828,1.9285,1.26538,3.63345,1.62802,3.97195,1.64932,3.10898,0.25185
1.06082,1.99964,1.57044,1.58485,3.81567,1.00329,3.10894,1.89083,3.52966,0.27541
1.71744,1.22524,1.81124,1.33098,3.64541,1.5051,3.79931,1.76373,3.86837,0.25325
1.9415,1.97948,1.25675,1.77683,3.81495,1.7075,3.84427,1.59425,3.02551,0.44853
1.51483,1.90053,1.26084,1.51785,3.63163,1.88814,3.19883,1.32241,3.48655,0.33396
1.38412,1.91501,1.70284,1.4823,3.95894,1.82876,3.79153,1.72732,3.7497,0.32065
1.42696,1.2693,1.39478,1.81364,3.29652,1.6444,3.77325,1.0843,3.89614,0.17259
1.48965,1.30608,1.63424,1.57888,3.929,1.08304,3.88082,1.29285,3.09555,0.19154
1.14097,1.46264,1.65312,1.96261,3.0253,1.85938,3.65244,1.36363,3.74996,0.27481
1.93303,1.61741,1.05336,1.3654,3.1893,1.03999,3.57725,1.6392,3.46791,0.25124
1.34661,1.86006,1.84984,1.3849,3.19464,1.15768,3.75154,1.87296,3.33966,0.38121
1.40084,1.3332,1.57189,1.6583,3.19301,1.02015,3.49874,1.50726,3.12244,0.2643
1.41418,1.85509,1.97955,1.13313,3.27379,1.11043,3.95574,1.15168,3.10386,0.31494
1.56505,1.32836,1.28599,1.9381,3.92809,1.61466,3.91023,1.05168,3.22656,0.19151
1.00133,1.78567,1.39339,1.03903,3.5104,1.89664,3.99809,1.86018,3.68678,0.17976
1.66007,1.21274,1.56226,1.65872,3.07957,1.63621,3.93343,1.36278,3.6482,0.25123
1.64749,1.69462,1.96068,1.76557,3.6118,1.72212,3.5898,1.23793,3.1002,0.52813
1.80453,1.26434,1.19353,1.42872,3.6806,1.08123,3.17491,1.79494,3.76292,0.20432
1.50495,1.60527,1.52367,1.37146,3.4768,1.16164,3.37581,1.21211,3.59425,0.24524
1.27339,1.16927,1.3952,1.73483,3.35833,1.43138,3.41167,1.20787,3.72465,0.16114
1.08425,1.28496,1.08063,1.14996,3.92873,1.27028,3.17916,1.34595,3.18928,0.10198
1.53443,1.5975,1.61734,1.60104,3.07696,1.53098,3.09595,1.6977,3.51547,0.49983
1.87635,1.88792,1.23366,1.93348,3.388,1.60386,3.10176,1.20905,3.34605,0.48959
1.93553,1.1956,1.45528,1.02814,3.20686,1.01278,3.54853,1.41418,3.5452,0.21426
1.81687,1.48167,1.86922,1.13919,3.26434,1.50504,3.42079,1.29875,3.71626,0.35864
1.83526,1.98087,1.91985,1.68505,3.87971,1.33672,3.06175,1.49912,3.98303,0.49989
1.23051,1.7493,1.27493,1.53456,3.48705,1.94999,3.50301,1.31219,3.84574,0.21706
1.36448,1.76142,1.96934,1.71008,3.82205,1.22408,3.04994,1.18022,3.43528,0.36749
1.24003,1.24442,1.77755,1.39271,3.60846,1.16131,3.89155,1.69347,3.10998,0.19088
1.40802,1.0907,1.33658,1.51354,3.94359,1.78911,3.10549,1.4094,3.56597,0.16703
1.7856,1.56361,1.23246,1.68326,3.15593,1.52224,3.49009,1.12444,3.68092,0.2736
1.03812,1.65662,1.80401,1.81738,3.3151,1.3326,3.65582,1.92004,3.10202,0.34329
1.57225,1.42554,1.76119,1.60013,3.97566,1.74224,3.87633,1.87438,3.62464,0.29767
1.98671,1.23628,1.42151,1.71783,3.22418,1.48765,3.25687,1.4849,3.96174,0.30271
1.98907,1.77386,1.4535,1.24796,3.42497,1.6927,3.36573,1.68223,3.61857,0.45433
1.45355,1.43732,1.22204,1.73119,3.6963,1.9625,3.92466,1.88826,3.62043,0.23834
1.71746,1.45364,1.47647,1.32927,3.15406,1.6821,3.57886,1.56222,3.04925,0.40335
1.74266,1.01395,1.12717,1.49442,3.74349,1.39111,3.76741,1.71928,3.817,0.13185
1.97547,1.89587,1.59227,1.30884,3.50361,1.45115,3.48396,1.34879,3.30238,0.46714
1.67101,1.92936,1.41116,1.13841,3.25352,1.69657,3.1816,1.23721,3.43726,0.39495
1.08176,1.93853,1.79546,1.16228,3.80658,1.1574,3.77817,1.62436,3.71799,0.20638
1.01907,1.05182,1.85486,1.90012,3.46248,1.1739,3.62704,1.86353,3.3449,0.18663
1.9312,1.9275,1.00695,1.05596,3.28002,1.3464,3.57953,1.29337,3.18357,0.27752
1.14171,1.07805,1.51325,1.71391,3.68636,1.356,3.13122,1.81919,3.55866,0.185
1.47844,1.83471,1.71928,1.11564,3.50937,1.15185,3.87087,1.6566,3.73024,0.26767
1.23422,1.76664,1.38408,1.94769,3.8678,1.78816,3.61485,1.96545,3.75737,0.29487
1.22434,1.01999,1.97823,1.45084,3.22004,1.71906,3.83815,1.19709,3.35615,0.20114
1.92979,1.03548,1.84288,1.59621,3.01384,1.97161,3.2588,1.98741,3.48958,0.62173
1.50671,1.16456,1.9592,1.28526,3.71469,1.62768,3.17213,1.37463,3.28217,0.28825
