v1,v2,resultado
5.78926,3.79875,1.83498
2.61151,5.08681,-2.94831
5.84335,3.89336,2.33470
1.36660,2.65034,1.88463
4.68544,0.91062,-7.43273
0.92380,5.76425,-5.96972
4.25189,1.98579,-2.27370
0.80595,3.51236,-1.17529
5.77174,4.22742,3.84776
0.16928,0.20764,3.08154
5.54926,2.79170,-2.94707
2.14527,1.38296,6.40665
1.96419,1.94553,4.76488
4.09998,0.12781,-3.93233
2.41421,1.13460,6.82288
5.29990,4.58058,4.75401
1.53395,5.10995,-4.48144
3.30528,4.08135,0.22596
2.83731,5.27467,-2.71005
4.56225,1.22990,-5.71877
0.97499,3.24160,-0.31282
0.97595,2.64701,1.03179
3.16710,5.65169,-2.00104
2.12913,5.16002,-4.09747
2.01545,3.40025,0.70423
3.04014,3.85221,0.27632
5.87115,4.80453,6.71810
