Original,R2,Modelo,RMSE
(h/(2*pi))*omega,0.9999999999999813,0.1588922*X1*X2,1.8272640290696647e-05
I1+I2+2*sqrt(I1*I2)*cos(delta),0.9184496578744686,0.523052*X2 - 6.082*cos(0.168*X1) + 6.082*cos(0.999*X3) + 9.885,0.8804915686099836
4*pi*epsilon*(h/(2*pi))**2/(m*q**2),0.9999999999999792,0.319886758337039*X3**2*X4/(X1*X2**2),2.0419240877309226e-08
3/2*pr*V,0.9999999999999882,1.50139728*X1*X2,4.1818979555273846e-07
G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),0.8067249649227877,(-0.162*X4*X8 + 0.0511811023622047*(8.25423728813559*X1 + 0.785169*X4*X5*X9)*(1.776*X2 + 1.973*X3))/(X4*X8),0.04739118456476059
1/(gamma-1)*pr*V,0.9997095686521291,(-0.006*X1*sin(0.207*X1) + 0.882*X3*(1.948*X1 + 12.2857142857143)*sin(0.056*X2))/(X1*sin(0.207*X1)),0.06899995141627402
n*kb*T/V,0.9999999999999694,0.999389305718833*X1*X2*X4/X3,3.0471146590557187e-07
n_0*exp(-m*g*x/(kb*T)),0.8656118851494078,13.537368*X6/((4.069*X2 + 2.822*X5)*(1.42057488653555*X3/X4 + 0.770569620253165*X6/X1)) - 0.497,0.2432489061721461
h/(2*pi)*omega**3/(pi**2*c**2*(exp((h/(2*pi))*omega/(kb*T))-1)),0.9929738026685653,(0.419331001589467*X1*X2*X4*(0.193*X1 + 0.026*X2) - 0.018*X5**2)/X5**2,0.08016604261855083
mu_drift*q*Volt/d,0.9999999999999895,1.00051161831411*X1*X2*X3/X4,3.473130644090316e-07
mob*kb*T,0.9999999999999761,1.001469977298*X1*X2*X3,1.833046350782439e-05
1/(gamma-1)*kb*v/A,0.9986297237960007,(0.04*X1*(2.805625*X1 + 6.872)*(1.455*X3 - 0.033*X4) + 32.43937928*X2*X4)/(X1*(2.805625*X1 + 6.872)*(1.455*X3 - 0.033*X4)),0.0717195664752303
"n*kb*T*log(V2/V1,e)",0.9754328798419826,-0.865461324*X1*X2*(2.071*X3 - 0.156325*X4*X5)*(0.254*X4 - 0.251*X5) - 0.113,4.0359324680033275
sqrt(gamma*pr/rho),0.991576712918338,0.145571093181818*X1*X2/X3 + 0.134505*X1 + 0.148155*X2 - 0.136185*X3 + 0.818,0.05657944074287943
m*c**2/sqrt(1-v**2/c**2),0.9999955804833476,(4.306*(0.879844*X2**2 + 1.633284*X3**2)*(0.142*X1*exp(2.14565217391304*X3/X2) + 1) - 0.134*exp(2.14565217391304*X3/X2))*exp(-2.14565217391304*X3/X2),0.181544387524678
m_0/sqrt(1-v**2/c**2),0.9999850388599675,-0.0453728929503916*X1*X2/(X3*cos(1.11488250652742*X2/X3)) + 1.00323*X1/cos(1.11488250652742*X2/X3) - 0.001,0.004863124173791596
x1*(cos(omega*t)+alpha*cos(omega*t)**2),0.4544439199507546,-0.008561475468*X1*X3**2*exp(1.369*X2)*sin(0.808407*X2*X3) + 0.816,1.2179360504705934
kappa*(T2-T1)*A/d,0.9999999999999796,0.999644328376176*X1*X4*(-X2 + X3)/X5,1.23553401938288e-07
Pwr/(4*pi*r**2),0.9999999999999769,0.0803175119843759*X1/X2**2,1.562961437684401e-09
q/(4*pi*epsilon*r),0.9999999999999851,0.0805282185177746*X1/(X2*X3),1.0373829821631594e-09
1/(4*pi*epsilon)*p_d*cos(theta)/r**2,0.9999531412194007,0.0678960232465801*X2*cos(1.005*X3)/(X1*X4**2),0.00014832401551412758
p_d/(4*pi*epsilon)*3*z/r**5*sqrt(x**2+y**2),0.9196201762714524,0.008 + 265.818013309672*X2*exp(-4.053*X3)*sin(0.159*X6)/X1,0.05472096028261932
p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,0.9766592405634713,1.1315*exp(-0.551*X1 + 0.46*X2 - 2.148*X4)*sin(1.998*X3) - 0.001,0.0024203997689446026
3/5*q**2/(4*pi*epsilon*d),0.9999999999999519,0.051280849734458*X1**2/(X2*X3),2.5058513732212035e-09
epsilon*Ef**2/2,0.9999999999999724,0.50036297472*X1*X2**2,1.834376776767325e-05
sigma_den/epsilon*1/(1+chi),0.9999999998915535,2.21234433374844*X1/(X2*(2.212*X3 + 2.21383647798742)),1.8257421950754215e-05
x1*y1+x2*y2+x3*y3,0.8937520193901961,0.153968896*X1*X5*(0.521*X2 + 1.631*X4) + 2.142496*X2 + 2.921792*X3 + 3.130816*X6 - 6.447,3.1854907600731086
q*Ef/(m*(omega_0**2-omega**2)),0.9832964665303574,0.70466317*X1*X2/((1.303*X3 + 0.825*X4)*(0.825*X4 - 0.891020721412126*X5/X3)) - 0.026,0.015265048953221326
n_0*(1+p_d*Ef*cos(theta)/(kb*T)),0.9411280552418354,(0.126087192*X1**2*X2 - 1.99584*X2*X3 - 1.84236425974026*X5*X6*cos(0.964*X4))/(X2*(0.070756*X1**2 - 1.12*X3)),0.5833822449091904
n_rho*p_d**2*Ef/(3*kb*T),0.9999999999999766,0.33558369396194*X1*X2**2*X3/(X4*X5),1.4477985557802704e-07
n*alpha/(1-(n*alpha/3))*epsilon*Ef,0.996920047919065,0.51363585*X1*X2*(0.521627*X1*X2 + 1.084*X3)*exp(0.691*X4) - 0.023,0.04880757152489163
1+n*alpha/(1-(n*alpha/3)),0.9999999121757128,0.396738848*X1*X2 + 0.548*exp(1.099674*X1*X2) + 0.452,7.74409673317429e-05
1/(4*pi*epsilon*c**2)*2*I/r,0.9999999999999454,0.156278830144884*X3/(X1*X2**2*X4),5.638986868251575e-10
rho_c_0/sqrt(1-v**2/c**2),0.9999906652076868,(-0.10061552*X1*X3 + (0.881*X2 - 0.774*X3)*(0.85272*X1 + 0.001632*X3 - 0.012))/(0.881*X2 - 0.774*X3),0.0035557288289097167
rho_c_0*v/sqrt(1-v**2/c**2),0.9985721763624326,0.92386635*X1*X2 + 0.735351934673367*X1*X2/X3 - 0.305*sin(1.48*X2) + 0.219,0.08088423370432565
-mom*B*cos(theta),0.9999911309253009,-6644.124*X1*(0.0001*X1 + 0.288)*(0.001*X2 + 1.0e-6*X3**2)*cos(1.001*X3) + 0.006,0.015240572462197323
-p_d*Ef*cos(theta),0.9999998460000361,X1*(-1.0004561*X2 + 0.000107191725*X3**2)*cos(1.0*X3),0.002373488260520196
mu*Nn,0.9999999999999626,1.000772892*X1*X2,1.8276611136638975e-05
q/(4*pi*epsilon*r*(1-v/c)),0.9955900134646974,0.0716733956625289*X1*exp(-0.016*X3 + 1.77044025157233*X4/X5)/(X2*X3),0.002490917665656326
sqrt(omega**2/c**2-pi**2/d**2),0.9997276530863468,0.951865669266274*X1/X2 - 3.52302944453287*exp(0.971817298347911*sin(1.03550295857988*X2/X1)/X3) + 3.885,0.01526451094889846
epsilon*c*Ef**2,0.9999999999999775,0.9992925159252*X1*X2*X3**2,1.8319649901270636e-05
epsilon*Ef**2,0.9999999999999716,1.0042644465*X1*X2**2,2.513721702178502e-05
q*v/(2*pi*r),0.9999999999999897,0.159007172413793*X1*X2/X3,1.5211753221424446e-08
q*v*r/2,0.9999999999999704,0.499364663616*X1*X2*X3,2.739571347486793e-07
g_*q*B/(2*m),0.9999999999999769,0.500026621675978*X1*X2*X3/X4,1.8289578842755073e-05
q*h/(4*pi*m),0.9999999999999731,0.0794799463562753*X1*X2/X3,9.770673465747773e-09
g_*mom*B*Jz/(h/(2*pi)),0.9999999999999856,6.28439371183772*X1*X3*X4*X5/X2,3.8164013292452475e-05
n_0/(exp(mom*B/(kb*T))+exp(-mom*B/(kb*T))),0.8946510404426552,0.174194352*X1*X2 - 0.089881104*X2*X5 + 0.130298*X3/cos(0.3*X1)**2 - 0.12712*X4/cos(0.3*X1)**2 + 0.27,0.09434638124046166
q1*q2*r/(4*pi*epsilon*r**3),0.999999999999995,0.0791730644900598*X1*X2/(X3*X4**2),4.7469757722905984e-09
n_rho*mom*tanh(mom*B/(kb*T)),0.9749073684847057,-3.454*(1.646*X1 + 0.54*X3 - 0.144956*X4*X5)*(-0.168*X2 + 0.015*X4 + 0.01*X5) - 1.073,0.973384128498963
mom*H/(kb*T)+(mom*alpha)/(epsilon*c**2*kb*T)*M,0.9471385307154316,6.56151788180129*X1*sin(0.398*X2)/(X3*X4*X7*cos(0.307*X7)) - 0.132,0.37193192220214777
mom*(1+chi)*B,0.9999999998072178,X1*X2*(0.999728497152*X3 + 1.000038528),0.00029079300555990954
Y*A*x/d,0.999999999999985,0.998881522527778*X1*X2*X4/X3,1.8421774550940637e-05
Y/(2*(1+sigma)),0.9999647098499549,0.03205*X1 + 0.153975*X1*exp(-0.335*X2) + 0.113980263157895*X1/X2,0.001172602054865952
1/(exp((h/(2*pi))*omega/(kb*T))-1),0.9999960617478035,(-0.467*X1*(1.227*X2 - 0.001*X3) + 10.3232246861185*X3*X4)/(X1*(1.227*X2 - 0.001*X3)),0.012795718352384005
(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),0.9996619724095505,-0.21245*X1 - 0.22459*X2 + 0.99579564*X3*X4 + 0.677,0.09246393473861383
2*mom*B/(h/(2*pi)),0.999999999999987,11.7688402973978*X1*X2/X3,1.8012338393026778e-05
sin(E_n*t/(h/(2*pi)))**2,-0.8452014641849994,0.04649805*X1*X3 + 0.28593*X2 + 0.2025*cos(12.622*X3) + 0.2025*cos(15.406*X3) - 0.093,0.4785438414025887
(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,-0.16078642808130117,(2.191752810072*X1*X2*X3*X5 + 1.78652628*X4**2*X5 - 1.62091503267974*sin(0.918*X6))/(0.480249*X4**2*X5 - 0.435729847494553*sin(0.918*X6)),15.28223931074129
q1*r/(4*pi*epsilon*r**3),0.9999999999999885,0,7.264564473303246e-10
mom*sqrt(Bx**2+By**2+Bz**2),0.9962782179899171,0.47*(1.0*X1 + exp(-1.106*X3) + exp(-0.853*X2))*(1.472*X2 + 1.331*X3 + 1.121*X4) - 1.075,0.5037442908742097
n*(h/(2*pi)),0.9999999999999645,0.1595853*X1*X2,3.497868216730697e-08
2*E_n*d**2*k/(h/(2*pi)),0.9999999999999799,12.5988473011812*X1*X2**2*X3/X4,7.884378319573441e-05
I_0*(exp(q*Volt/(kb*T))-1),0.9370318894272746,(18.8470187466986*X1*(0.731*X2 - 0.436*X4)*(0.71*X3 - 0.434*X4) + 1.285*X5**2)/X5**2,1.3878343842401175
2*U*(1-cos(k*d)),0.6406096378347725,26.536*cos(cos(0.493724*X2*X3)) - 14.342,3.578995380557259
(h/(2*pi))**2/(2*E_n*d**2),0.9999999999999528,0.0126906397171564*X1**2/(X2*X3**2),2.9685277111380557e-10
2*pi*alpha/(n*d),0.9999999999999933,6.28662141321819*X1/(X2*X3),8.556320591625219e-08
beta*(1+alpha*cos(theta)),0.9356877650418828,(0.478108*X2*(1.424*X1 + 0.353*X2) + 0.455150830897704*X3)*cos(1.006*X3) + 3.188,1.1973145580227438
-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),0.7840736913197449,0.195000000000000,0.30615483245041347
-rho_c_0*q*A_vec/m,0.9999999999999601,-0.999448325395854*X1*X2*X3/X4,3.592137589638342e-07
