Original,R2,Modelo,RMSE
sqrt(gamma*pr/rho),0.9926091176595663,0.45530556*X1*X2/(0.173*X1 + 1.727*X3) - 0.38505*X3/(1.215*X1 + 0.627*X2) + 1.188,0.053004189891381566
m*c**2/sqrt(1-v**2/c**2),0.9999956181992526,(24.94947*X1*(0.054*X2 + 0.278*X3)*(0.141*X3*exp(1.65638766519824*X3/X2) + 1) + 0.022*exp(1.65638766519824*X3/X2))*exp(-1.65638766519824*X3/X2),0.18076828290994312
m_0/sqrt(1-v**2/c**2),0.9996574528302021,((0.342*X1 - 0.683*X3)*(1.018654*X1 - 0.038) - 0.224685968*(X2 - 0.0117150259067358*X3**2)**2)/(0.342*X1 - 0.683*X3),0.023267815817823147
x1*(cos(omega*t)+alpha*cos(omega*t)**2),0.5960022882338771,0.881196624*X1*X2*sin(1.256902*X2*X3)*cos(1.061*X2 + 1.381*X3) + 1.293,1.0480654551959805
kappa*(T2-T1)*A/d,0.9999996910372886,(-1.00295943211268*X1*X4*(X2 - X3) + 0.004*X5)/X5,0.003295647325692255
Pwr/(4*pi*r**2),0.9999999999999872,0,1.562961437684401e-09
q/(4*pi*epsilon*r),0.999999999999982,0.0809018567639257*X1/(X2*X3),1.0373829821631594e-09
1/(4*pi*epsilon)*p_d*cos(theta)/r**2,0.9997017524113778,-0.001 + 0.080820579719151*X2*cos(0.987*X3)*cos(0.084*X4)/(X1*X4**2),0.0003245507266022176
p_d/(4*pi*epsilon)*3*z/r**5*sqrt(x**2+y**2),0.8886082669865262,(-0.056*X1*X3*(0.877*X3 - cos(0.846*X3)) + 0.203196213080872*X2*X6)/(X1*X3*(0.877*X3 - cos(0.846*X3))),0.06441410161219957
p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,0.9793853592137155,0.001 + 0.0651755803823879*exp(0.146*X3)*sin(2.012*X3)/(X1*(0.187308085977482*X2 - X4)**2),0.002268699975193793
3/5*q**2/(4*pi*epsilon*d),0.9999999999999424,0.0478888734185757*X1**2/(X2*X3),2.5058513732212035e-09
epsilon*Ef**2/2,0.9999999999999846,0.49880560275*X1*X2**2,1.834376776767325e-05
sigma_den/epsilon*1/(1+chi),0.998363906000652,0.873142857142857*X1/(X2*X3) - 0.403139435194283*X1/(X2*X3**2) + 0.005,0.011492369286334438
x1*y1+x2*y2+x3*y3,0.9484481813729649,0.097*(1.191*X1 + 1.13*X6)*(0.437*X2 + 0.434*X4)*(1.551*X3 + 1.725*X5) + 9.586,2.2189198211709376
q*Ef/(m*(omega_0**2-omega**2)),0.9893288531269869,0.868883041690816*X1*X2*exp(-0.387*X4 + 0.318*X5)/(X3*X4) + 0.001,0.012194824819309962
n_0*(1+p_d*Ef*cos(theta)/(kb*T)),0.9335855487002889,1.782 + 2.3969350679254*X5*X6*sin(0.541*X1)*cos(0.954*X4)/(X2*X3),0.6196326413943699
n_rho*p_d**2*Ef/(3*kb*T),0.999999999999987,0.333884264175824*X1*X2**2*X3/(X4*X5),1.4477985557802704e-07
n*alpha/(1-(n*alpha/3))*epsilon*Ef,0.9955320702827191,3.541*exp(0.586525*X1*X2*exp(0.51*X4)*sin(0.358*X3)) - 3.55,0.05879538472305698
1+n*alpha/(1-(n*alpha/3)),0.9999984296192422,1.025*exp(exp(0.356314*X1*X2)) - 1.786,0.00025494542900276237
1/(4*pi*epsilon*c**2)*2*I/r,0.9999999999999721,0.157920324823355*X3/(X1*X2**2*X4),5.638986868251575e-10
rho_c_0/sqrt(1-v**2/c**2),0.9976849338131697,1.044288*X1 - 2.368*cos(1.26915887850467*X2/X3) + 2.211,0.05598091118137927
rho_c_0*v/sqrt(1-v**2/c**2),0.9993928046544273,0.437494674055728*X1*X2**2/X3 + 0.924895794*X1*X2 + 0.033,0.052756053575083485
-mom*B*cos(theta),0.9642211055077959,63.501*(exp(-0.089*X1 - sin(0.094*X2)) - sin(0.497*X3))**2 - 1.789,0.9684773542177881
-p_d*Ef*cos(theta),0.9999999914329877,-1.0008444*X1*X2*cos(1.0*X3),0.0005688794697753168
mu*Nn,0.9999999999999786,0.999181731*X1*X2,1.8276611136638975e-05
q/(4*pi*epsilon*r*(1-v/c)),0.9791956041626145,0.247370260095601*X1*X4/(X2*X3*X5) + 0.0516930716815477*X1/(X2*X3) - 0.002,0.0053946878142422895
sqrt(omega**2/c**2-pi**2/d**2),0.9995013360908255,0.927717514124294*X1/X2 - 0.827864559819413*X2/X3 - 1.036*exp(-0.548*X1 + sin(0.901*X2)) + 0.667,0.020654145572446277
epsilon*c*Ef**2,0.9999999999999799,0.99912430715328*X1*X2*X3**2,3.1023606673627714e-05
epsilon*Ef**2,0.9999999999999771,1.0005704544*X1*X2**2,8.068267486480504e-07
q*v/(2*pi*r),0.9999999999999897,0.159045967318757*X1*X2/X3,1.5211753221424446e-08
q*v*r/2,0.9999999999999749,0.49924960176*X1*X2*X3,2.739571347486793e-07
g_*q*B/(2*m),0.9999999999999883,0.499235735552386*X1*X2*X3/X4,1.408048105586967e-07
q*h/(4*pi*m),0.9999999999999829,0.0750853056277056*X1*X2/X3,9.770673465747773e-09
g_*mom*B*Jz/(h/(2*pi)),0.9999999999999778,6.28334101767688*X1*X3*X4*X5/X2,3.0201656825219473e-05
n_0/(exp(mom*B/(kb*T))+exp(-mom*B/(kb*T))),0.8436071944883394,0.20175*X1*(0.641*X1 - 0.468*X4) + 0.20295*X2 + 0.21735*X3 - 0.20175*X5 - 0.001,0.11495755231441651
q1*q2*r/(4*pi*epsilon*r**3),0.9999999999999943,0.0796495375365485*X1*X2/(X3*X4**2),4.7469757722905984e-09
n_rho*mom*tanh(mom*B/(kb*T)),0.9335791251201988,(-3.189*(0.144*X1*exp(1.203*X3) - 1)*(0.155925*X2*X5 - 2.915*X2 + 0.639*X4) + 0.314*exp(1.203*X3))*exp(-1.203*X3),1.5836815254086476
mom*H/(kb*T)+(mom*alpha)/(epsilon*c**2*kb*T)*M,0.9674063659595568,(8.41393505247149*X1*(0.341*X2 - 0.044*X6) - 0.096*X3*X4*(0.359*X2 + 0.485*X7))/(X3*X4*(0.359*X2 + 0.485*X7)),0.2920476076972546
mom*(1+chi)*B,0.9999999999997026,X1*X2*(1.000080568872*X3 + 1.000076616),1.8355404423780526e-05
Y*A*x/d,0.9999999999999722,0.99368394648679*X1*X2*X4/X3,1.8421774550940637e-05
Y/(2*(1+sigma)),0.9999008237403018,X1*(0.012987*X2**2 + 0.392786585365854*X2 - 0.160059733237919)/X2**2,0.0019450820748308202
1/(exp((h/(2*pi))*omega/(kb*T))-1),0.9999966523514482,-1.876*cos(exp(0.933*X1 - 4.377*X4)) + 1.401 + 6.28340748804479*X3*X4/(X1*X2),0.011796860408750325
(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),0.9999877495850238,-0.073081222*X1*X2 + 0.996522702*X3*X4 - 0.003 + 0.00106429533678756*X3**2/X2,0.017586226957362675
2*mom*B/(h/(2*pi)),0.9999999999999728,12.55208659375*X1*X2/X3,3.1616949095327507e-05
sin(E_n*t/(h/(2*pi)))**2,-0.7406423781417779,0.208314*X1 + 0.225918*X2 + 0.080685*X3 + 0.163*cos(2.907025*X3**2) + 0.163*cos(exp(2.1*X3)) - 0.369,0.4647874333852519
(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,-0.14051551033100518,(0.743013824884793*X1*(2.712*X2 - 0.333*X5)*exp(1.26022304832714*X3/X4) + 0.634*X3)/X3,15.148212065709124
q1*r/(4*pi*epsilon*r**3),0.9999999999999757,0,7.264564473303246e-10
mom*sqrt(Bx**2+By**2+Bz**2),0.9942020528209458,-5.983*(-0.245*X1 + 0.004*X2 + 0.004*X3)*(0.442*X2 + 0.415*X3 + 0.391*X4) + 0.6,0.6287393208705496
n*(h/(2*pi)),0.9999999999999821,0.158503744*X1*X2,3.497868216730697e-08
2*E_n*d**2*k/(h/(2*pi)),0.999999999999961,12.5410777452944*X1*X2**2*X3/X4,9.410628474720526e-05
I_0*(exp(q*Volt/(kb*T))-1),0.9914780083150454,1.64165482523182*X1*X2**2*X3**2/(X4**2*X5**2) + 0.194,0.5105515942188882
2*U*(1-cos(k*d)),0.08744722719519149,1.572*(0.1369*X1**2 - sin(1.823*X2))*(exp(sin(1.454*X3)**2) + sin(1.472*X2)) + 3.307,5.703044697451139
(h/(2*pi))**2/(2*E_n*d**2),0.9999999999999825,0.0124782608359883*X1**2/(X2*X3**2),2.9685277111380557e-10
2*pi*alpha/(n*d),0.9999999999999916,6.28455674048556*X1/(X2*X3),8.556320591625219e-08
beta*(1+alpha*cos(theta)),0.9416403618144524,0.843972*X2*(0.799*X1 + exp(0.074*X3))*cos(1.007*X3) + 3.161,1.1405515908597361
-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),0.7840737042537256,-0.686987757216538*X1*X2**2/(X3*X4**2*X5) + 0.195,0.30615483245041347
-rho_c_0*q*A_vec/m,0.999999999999975,-1.00064370485106*X1*X2*X3/X4,3.592137589638342e-07
