Original,R2,Modelo,RMSE
mu*Nn,0.9999999999999825,0.99858663*X1*X2,1.8276611136638975e-05
q/(4*pi*epsilon*r*(1-v/c)),0.9591700603955245,-0.0261107559933539*X1*X5/(X3*(0.741*X2 - 0.177*X5*(2.336*X2 - 0.194*X4))) + 0.002,0.007560754396764338
sqrt(omega**2/c**2-pi**2/d**2),0.9999553874200271,1.00638172043011*X1/X2 - 2.618*exp(-0.268*X1 + 0.825*X2 - 0.978*X3) - 0.064 + 7.03763440860215*exp(-1.762*X1)/X2,0.006173362261261085
epsilon*c*Ef**2,0.999999999999965,0.999130348926864*X1*X2*X3**2,3.0330205338064358e-05
epsilon*Ef**2,0.999999999999974,1.000987615462*X1*X2**2,1.809040331070661e-05
q*v/(2*pi*r),0.9999999999999798,0.159372841558442*X1*X2/X3,1.5211753221424446e-08
q*v*r/2,0.9999999999999347,0.500147863488*X1*X2*X3,2.739571347486793e-07
g_*q*B/(2*m),0.9999999999999675,0.499679136991644*X1*X2*X3/X4,1.8289578842755073e-05
q*h/(4*pi*m),0.99999999999998,0.0795016393442623*X1*X2/X3,9.770673465747773e-09
g_*mom*B*Jz/(h/(2*pi)),0.9999999999999559,6.23362377192369*X1*X3*X4*X5/X2,5.3184060272893424e-05
n_0/(exp(mom*B/(kb*T))+exp(-mom*B/(kb*T))),0.9128370315143628,(-0.459627*X5 + (0.499*X2 + 0.275*X5)*(0.323215*X1 - 0.203091*X4 - 0.2545*cos(0.97*X3) + 0.8985))/(0.499*X2 + 0.275*X5),0.08581986332329529
q1*q2*r/(4*pi*epsilon*r**3),0.9999999999999829,0.0784554952108668*X1*X2/(X3*X4**2),4.7469757722905984e-09
n_rho*mom*tanh(mom*B/(kb*T)),0.8879544672296611,2.33*(1.081*X1 - 0.19*X5)*(0.703*X2 - 0.194*X4)*sin(sin(sin(0.38*X3))) + 0.504,2.0568927471348246
mom*H/(kb*T)+(mom*alpha)/(epsilon*c**2*kb*T)*M,0.9374280450395691,(0.095*X3*X4*X7 + 0.214922970692738*(8.33760683760684*X1 - 0.707*X3*X6)*(1.142*X2 + 0.504*X7))/(X3*X4*X7),0.40466092169072404
mom*(1+chi)*B,0.9999999999965101,X1*X2*(1.00093767696*X3 + 0.999739832),5.501554439124814e-05
Y*A*x/d,0.9999999999999902,0.987909068487805*X1*X2*X4/X3,1.8421774550940637e-05
Y/(2*(1+sigma)),0.9990033003201926,0.434672941176471*X1/X2 - 0.204628652336208*X1/X2**2 + 0.008,0.006210878711093594
1/(exp((h/(2*pi))*omega/(kb*T))-1),0.9999970092884484,-13.399*cos(0.00648793242156074*X1**2/X4) + 12.915 + 6.28919290039869*X3*X4/(X1*X2),0.011143644005016384
(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),0.9992796773548926,-0.746046*X4*(0.024*X1*(1.252*X2 + sin(0.957*X4)) - 1.352*X3) - 0.186,0.13497270813188073
2*mom*B/(h/(2*pi)),0.999999999999989,12.5924842648402*X1*X2/X3,3.1616949095327507e-05
sin(E_n*t/(h/(2*pi)))**2,0.144786031344035,(0.484*X3 + (0.576858585858586*X1 - 0.752785353535353*X3)*sin(4.015*X3)*sin(4.045476*X1*X2))/X3,0.3257930903679422
(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,-0.388562797087074,(73.1392053320676*X3*(0.387*X1 - 0.05*X6)*(0.281*X2 - 0.053*X5) + 4.187*X4**2)/X4**2,16.714503442320456
q1*r/(4*pi*epsilon*r**3),0.9999999999999769,0.0853288220356118*X1/(X2*X3**2),7.264564473303246e-10
mom*sqrt(Bx**2+By**2+Bz**2),0.9625272652252831,5.32356*X1 + 1.665*X2 + 1.48296*X3 - 4.44*cos(0.41*X4) - 7.807,1.5984181934155386
n*(h/(2*pi)),0.9999999999999784,0.208457605*X1*X2,3.497868216730697e-08
2*E_n*d**2*k/(h/(2*pi)),0.9999999999999615,12.5522760522109*X1*X2**2*X3/X4,9.745335112008981e-05
I_0*(exp(q*Volt/(kb*T))-1),0.9362941687180799,(2.25955464572193*X1*(2.107*X2 - 1.261*X4)*(2.06*X3 - 1.264*X4) + 1.304*X5**2)/X5**2,1.39593364085877
2*U*(1-cos(k*d)),0.7126954861021626,2.380572*X1 + 4.458*sin(X2*X3*(0.12038796*X2 + 0.13341438*X3)) - 1.169,3.1999981884798814
(h/(2*pi))**2/(2*E_n*d**2),0.9999999999999679,0.012635708565645*X1**2/(X2*X3**2),2.9685277111380557e-10
2*pi*alpha/(n*d),0.9999999999999832,6.26160751233487*X1/(X2*X3),8.556320591625219e-08
beta*(1+alpha*cos(theta)),0.9561449785797278,3.227*X2*(0.212464*X1 + 0.306)*cos(0.012*X1 - 1.013*X3) + 3.034,0.9887145234465751
-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),0.784073919329318,-0.582507225951913*X1*X2**2/(X3*X4**2*X5) + 0.195,0.30615483245041347
-rho_c_0*q*A_vec/m,0.9999999999999764,-0.990156009196262*X1*X2*X3/X4,3.592137589638342e-07
