Original,R2,Modelo,RMSE
m_0/sqrt(1-v**2/c**2),0.9997072541334503,1.01841*X1 + 0.743591201116812*X2**2*(0.693166228273763*X1 + X3)**2/X3**4 - 0.043,0.021502773839012914
x1*(cos(omega*t)+alpha*cos(omega*t)**2),0.45394107238221315,-0.009995132862*X1*X3**2*exp(1.367*X2)*sin(0.807936*X2*X3) + 0.815,1.218490936366009
kappa*(T2-T1)*A/d,0.9999999999999533,1.002168776*X1*X4*(-X2 + X3)/X5,1.8307407043734093e-05
Pwr/(4*pi*r**2),0.9999999999999843,0.0773625285201365*X1/X2**2,1.562961437684401e-09
q/(4*pi*epsilon*r),0.9999999999999916,0.0861742424242424*X1/(X2*X3),1.0373829821631594e-09
1/(4*pi*epsilon)*p_d*cos(theta)/r**2,0.999998519148232,0.0804362543590019*X2*cos(0.999*X3)*cos(0.023*X4)/(X1*X4**2),4.0825165371441126e-05
p_d/(4*pi*epsilon)*3*z/r**5*sqrt(x**2+y**2),0.920394308177516,-0.001 + 172.30495450237*X2*exp(-3.691*X3)*sin(0.15*X6)/(X1*sin(1.035*X3)),0.054453190907213914
p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,0.9999803992069161,0.119794670495179*X2*sin(1.999*X3)/(X1*X4**3),8.164953140029012e-05
3/5*q**2/(4*pi*epsilon*d),0.9999999999999737,0.0501829738058552*X1**2/(X2*X3),2.5058513732212035e-09
epsilon*Ef**2/2,0.9999999999999881,0.5006237678*X1*X2**2,1.834376776767325e-05
sigma_den/epsilon*1/(1+chi),0.9999727653883654,X1*(-0.000976*X2*(0.951*X3 + cos(0.056*X2)) + 0.967428571428571)/(X2*(0.951*X3 + cos(0.056*X2))),0.0015106325222482917
x1*y1+x2*y2+x3*y3,0.9080188140200698,0.30742637744*X1*X2*X5 + (1.825488*X3 + 1.849031*X6)*exp(0.155*X4) + 1.029,2.96390224356715
q*Ef/(m*(omega_0**2-omega**2)),0.9986423024896617,(0.603378788362661*X1*(1.537*X2 - 0.015*X3) + 0.001*X3*X4*(1.112*X4 - 0.853*X5))/(X3*X4*(1.112*X4 - 0.853*X5)),0.004352129153351447
n_0*(1+p_d*Ef*cos(theta)/(kb*T)),0.9272687837084154,(1.841*X2*X3 - 0.390512599169647*(0.306*X2 - 2.771*X5)*exp(0.649*X6)*cos(0.98*X4))/(X2*X3),0.6484257865474125
n_rho*p_d**2*Ef/(3*kb*T),0.9999999999999698,0.330067897325328*X1*X2**2*X3/(X4*X5),1.4477985557802704e-07
n*alpha/(1-(n*alpha/3))*epsilon*Ef,0.9999874166825812,0.977137327831392*X1*X2*X3*X4*exp(0.423108*X1*X2) + 0.004,0.0031173233747827695
1+n*alpha/(1-(n*alpha/3)),0.9999983577104472,1.024*exp(exp(0.356686*X1*X2)) - 1.784,0.0002549455113118004
1/(4*pi*epsilon*c**2)*2*I/r,0.9999999999999842,0.158941912086314*X3/(X1*X2**2*X4),5.638986868251575e-10
rho_c_0/sqrt(1-v**2/c**2),0.9984352077627987,0.996348*X1 + 0.870977227722772*X2/X3 - 0.12 + 1.051*cos(0.693*X1)/(2.739025*X2**2 - 3.499*X3),0.046008680400915554
rho_c_0*v/sqrt(1-v**2/c**2),0.9999287265964776,0.6590865092971*X1*X2**3/X3**2 + 0.990103914418605*X1*X2 + 0.01,0.01807292150053116
-mom*B*cos(theta),0.9999999940585034,X1*(-1.0246855*X2 + 1.431125*sin(0.017*X2))*cos(1.0*X3),0.0003903019166629955
-p_d*Ef*cos(theta),0.999999639387512,-0.993046362*X1*X2*cos(1.0*X3) + 0.001,0.003642550190050781
mu*Nn,0.9999999999999689,0.9999072*X1*X2,1.8276611136638975e-05
q/(4*pi*epsilon*r*(1-v/c)),0.9970576721568167,0.00417359745954937*X1/(X2*sin(0.082*X3)*cos(exp(exp(-0.796561604584527*X5/X4)))),0.002028463685032188
sqrt(omega**2/c**2-pi**2/d**2),0.9999677796005813,1.00261682242991*X1/X2 - 0.745*exp(0.024*X3) + 0.785 - 7.81215277777778*X2*exp(-0.876*X3)/X1,0.005242501548143736
epsilon*c*Ef**2,0.9999999999999715,1.00076525218155*X1*X2*X3**2,3.509366561671671e-05
epsilon*Ef**2,0.99999999999998,0.999660734226*X1*X2**2,8.068267486480504e-07
q*v/(2*pi*r),0.9999999999999938,0.157763759036145*X1*X2/X3,1.5211753221424446e-08
q*v*r/2,0.9999999999999841,0.50138548384*X1*X2*X3,2.739571347486793e-07
g_*q*B/(2*m),0.9999999999999873,0.50096790914367*X1*X2*X3/X4,1.8289578842755073e-05
q*h/(4*pi*m),0.9999999999999812,0.0795485938727416*X1*X2/X3,9.770673465747773e-09
g_*mom*B*Jz/(h/(2*pi)),0.9999999999999658,6.28700982872571*X1*X3*X4*X5/X2,3.5941402431645496e-05
n_0/(exp(mom*B/(kb*T))+exp(-mom*B/(kb*T))),0.8783019333505244,0.09532845*X1*X2 + 0.148232633744856*X1*X3/X5 + 0.0504*X3 - 0.224*X4 + 0.252,0.10141066552339555
q1*q2*r/(4*pi*epsilon*r**3),0.9999999999999986,0.0794268037670904*X1*X2/(X3*X4**2),4.7469757722905984e-09
n_rho*mom*tanh(mom*B/(kb*T)),0.8716674246300098,(1.14201639*X1*X2 + 0.912858*X2 - 0.994317*X4 - 0.868896*X5)*sin(sin(0.399*X3)) + 1.326,2.2013114323589034
mom*H/(kb*T)+(mom*alpha)/(epsilon*c**2*kb*T)*M,0.9585984688665878,1.80101382784177*X1*X2/(X3*X4*X7) + 0.444129102634027*X1*X5/(X3*X4) - 0.042,0.32915818496510174
mom*(1+chi)*B,0.9999999999838115,X1*X2*(0.999626176791*X3 + 0.99962331),8.584480050932324e-05
Y*A*x/d,0.9999999999999646,0.998400957732894*X1*X2*X4/X3,1.8421774550940637e-05
Y/(2*(1+sigma)),0.9993793128879349,(0.175126*X1 + (0.003*X1 + 0.938*X2)*(0.031164*X1*cos(0.341*X2) + 0.048804*X1 - 0.001))/(0.003*X1 + 0.938*X2),0.00490985590590939
1/(exp((h/(2*pi))*omega/(kb*T))-1),0.9999974521646888,-0.479 + 6.02479452054795*X3*exp(-1.296*X3 - 1.724*X4)/X1 + 6.25565113301754*X3*X4/(X1*X2),0.010292319320825163
(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),0.9990985321469522,-0.21252*X1 - 0.03144064*X2*X3 + 0.994095872*X3*X4 + 0.285824*X3*exp(-0.394*X2) + 0.029,0.15098588380161246
2*mom*B/(h/(2*pi)),0.999999999999978,12.5819721577726*X1*X2/X3,2.6004775187252805e-05
sin(E_n*t/(h/(2*pi)))**2,-0.047768562648257795,0.10176932*X1*X2 + 0.04992972*X1*X3 + 0.101 + 0.242656449553001*sin(0.912025*(0.979057591623037*X1 + X3)**2)/X1,0.3606017064145981
(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,-0.3347277194742957,(1.9498045754717*X1*X3*exp(0.648*X2 + 0.32*X5) + 4.371*X4*(1.11*X4*exp(0.32*X5) - 1))/(X4*(1.11*X4*exp(0.32*X5) - 1)),16.387295665371607
q1*r/(4*pi*epsilon*r**3),0.9999999999999777,0.0777125401922047*X1/(X2*X3**2),7.264564473303246e-10
mom*sqrt(Bx**2+By**2+Bz**2),0.9626039766084711,5.323644*X1 + 1.610238*X2 + 1.610238*X4 - 4.951 - 32.862*exp(-0.617*X3)*sin(0.358*X3),1.5967973446412995
n*(h/(2*pi)),0.9999999999999878,0.1590358*X1*X2,3.497868216730697e-08
2*E_n*d**2*k/(h/(2*pi)),0.9999999999999724,12.5666244209049*X1*X2**2*X3/X4,9.198897747329954e-05
I_0*(exp(q*Volt/(kb*T))-1),0.9362717850011038,(5.69478213507625*X1*(1.329*X2 - 0.796*X4)*(1.297*X3 - 0.796*X4) + 1.304*X5**2)/X5**2,1.3961879290838421
2*U*(1-cos(k*d)),0.910345715262375,2.067039*X1 - 5.889*cos(1.00023*X2*X3) - 0.119,1.7875637093043921
(h/(2*pi))**2/(2*E_n*d**2),0.9999999999999825,0.0126953753589297*X1**2/(X2*X3**2),2.9685277111380557e-10
2*pi*alpha/(n*d),0.9999999999999882,6.27920906784539*X1/(X2*X3),8.556320591625219e-08
beta*(1+alpha*cos(theta)),0.9990536502825116,0.995340636*X1*X2*cos(1.006*X3) + 0.978804*X1 + 0.017,0.14522239450922908
-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),0.7840737022865181,-0.583871074724959*X1*X2**2/(X3*X4**2*X5) + 0.195,0.30615483245041347
-rho_c_0*q*A_vec/m,0.9999999999999504,-0.999584034124157*X1*X2*X3/X4,3.592137589638342e-07
