Original,R2,Modelo,RMSE
rho_c_0*v/sqrt(1-v**2/c**2),0.9999318256321688,0.655364729741965*X1*X2**3/X3**2 + 0.9892368*X1*X2 + 0.009,0.017677426344137662
-mom*B*cos(theta),0.9999956086135682,-0.97515*X1*X2*(6.4e-5*X1*X3**2 + 1.022)*cos(1.0*X3) + 0.006,0.010725802773972743
-p_d*Ef*cos(theta),0.9999995155800746,-1.00069458*X1*X2*cos(1.00073312401884*X3) + 0.001,0.004213799142153463
mu*Nn,0.9999999999999645,0.999210135*X1*X2,1.8276611136638975e-05
q/(4*pi*epsilon*r*(1-v/c)),0.9550758177768441,4.30353390495941*X1/(X2*X5*(5.306*X3/cos(sin(0.332*X5)) - 0.821*X4)) + 0.002,0.007929880114170798
sqrt(omega**2/c**2-pi**2/d**2),0.9996358234185584,0.954752851711027*X1/X2 + 0.971 - 2.12167300380228*sin(0.29*X2)/X2 - 3.91793020774328*X2/(X1*X3),0.017653718133682654
epsilon*c*Ef**2,0.9999999999999906,1.00715036023325*X1*X2*X3**2,1.7907640158682604e-05
epsilon*Ef**2,0.999999999999982,0.99867583452*X1*X2**2,8.068267486480504e-07
q*v/(2*pi*r),0.9999999999999838,0.159039050847458*X1*X2/X3,1.5211753221424446e-08
q*v*r/2,0.9999999999999711,0.50189862492*X1*X2*X3,2.739571347486793e-07
g_*q*B/(2*m),0.9999999999999817,0.497861986032291*X1*X2*X3/X4,1.820010912220032e-05
q*h/(4*pi*m),0.9999999999999778,0.0797971894374283*X1*X2/X3,9.770673465747773e-09
g_*mom*B*Jz/(h/(2*pi)),0.999999999999974,6.26873700610904*X1*X3*X4*X5/X2,3.6838053449002144e-05
n_0/(exp(mom*B/(kb*T))+exp(-mom*B/(kb*T))),0.8768288893158571,0.0264556*X1**2 + 0.225568*X1 + 0.192128*X2 + 0.217056*X3 - 0.19912*X4 - 0.193648*X5 + 0.018,0.10202694494489736
q1*q2*r/(4*pi*epsilon*r**3),0.999999999999983,0.0763985018017601*X1*X2/(X3*X4**2),4.7469757722905984e-09
n_rho*mom*tanh(mom*B/(kb*T)),0.9667174298727932,1.0156293*X1*X2 - 0.226340244*X1*X5 + 1.14123*X3 - 0.695202*X4 - 0.654*cos(1.244*X3) - 1.587,1.1210444866059812
mom*H/(kb*T)+(mom*alpha)/(epsilon*c**2*kb*T)*M,0.9537105785128723,(0.067*X3*X4*sin(0.548*X7) + (3.71281845088513*X1 - 0.290115275590551*X3*X6)*sin(0.394*X2))/(X3*X4*sin(0.548*X7)),0.34803798782012996
mom*(1+chi)*B,0.9999999999972639,X1*X2*(1.00015413489*X3 + 1.00022229),5.467362374960698e-05
Y*A*x/d,0.9999999999999786,0.998332172892086*X1*X2*X4/X3,1.8421774550940637e-05
Y/(2*(1+sigma)),0.9981309630848226,0.049324*X1 + 0.2256*X1/X2 - 0.022*cos(1.336*X2) - 0.003,0.008499118575608807
1/(exp((h/(2*pi))*omega/(kb*T))-1),0.9999981811057763,-0.454 + 6.20791029866418*X3*X4/(X1*X2),0.008691667761287745
(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),0.999665204452239,-0.214671*X1 - 0.22494*X2 + 0.99618102*X3*X4 + 0.678,0.09201173065294792
2*mom*B/(h/(2*pi)),0.9999999999999845,12.5733357191865*X1*X2/X3,3.597597654882932e-05
sin(E_n*t/(h/(2*pi)))**2,0.9999999465168644,0.5 - 0.5*cos(12.5763287671233*X1*X2/X3),9.832146475599279e-05
(p_d*Ef*t/(h/(2*pi)))*sin((omega-omega_0)*t/2)**2/((omega-omega_0)*t/2)**2,0.8350987003519914,(-6.410697216*X1*X2*cos(0.59*X5 - 0.576*X6) + 0.05774182*X3**2 - 0.75359*X4)/(0.064516*X3**2 - 0.842*X4),5.760012961647911
q1*r/(4*pi*epsilon*r**3),0.9999999999999575,0.0795689228502091*X1/(X2*X3**2),7.264564473303246e-10
mom*sqrt(Bx**2+By**2+Bz**2),0.9725737650973185,4.530582*X1 + 0.983994*X2 + 1.589124*X3 + 1.612803*X4 - 2.631*cos(0.12432*X1*X2) - 8.802,1.3674718077623842
n*(h/(2*pi)),0.9999999999999803,0.158997584*X1*X2,3.497868216730697e-08
2*E_n*d**2*k/(h/(2*pi)),0.9999999999999759,12.5879023873052*X1*X2**2*X3/X4,7.497401448820514e-05
I_0*(exp(q*Volt/(kb*T))-1),0.936296036535252,(3.11960289166172*X1*(1.797*X2 - 1.075*X4)*(1.751*X3 - 1.074*X4) + 1.304*X5**2)/X5**2,1.3959131729750875
2*U*(1-cos(k*d)),0.6509425865518814,5.899 - 6.19*sin(1.053864*X2*X3 + sin(0.466*X1)),3.52715849348357
(h/(2*pi))**2/(2*E_n*d**2),0.9999999999999726,0.0126733311983203*X1**2/(X2*X3**2),2.9685277111380557e-10
2*pi*alpha/(n*d),0.9999999999999802,6.28219409489301*X1/(X2*X3),8.556320591625219e-08
beta*(1+alpha*cos(theta)),0.9412354832222575,0.501168*X2*(1.344*X1 + 0.202*X3 + 1.49659863945578)*cos(1.006*X3) + 3.173,1.144502594294539
-m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),0.8462796895307846,(-7.96380470685384*X1*(1.077*X2 - 0.781*X3)*sin(0.262*X2) - 0.037*X5*exp(1.443*X4))*exp(-1.443*X4)/X5,0.2583113380223896
-rho_c_0*q*A_vec/m,0.999999999999926,-1.00257934662972*X1*X2*X3/X4,3.592137589638342e-07
