Original,R2,Modelo,RMSE
m_0*v/sqrt(1-v**2/c**2),0.9988553266476564,(0.539 + ((-2.573) * ((((0.195 * X2) * sin(((0.276 * X3) * 0.707))) - (((0.195 * X2) / ((0.369 * X3) * ((0.369 * X3) - (0.319 * X2)))) - ((((((-0.820) * X1) * (0.564 * X2)) + (0.056 * X1)) + (-0.031)) + (0.040 * X1)))) - (((0.195 * X2) / ((0.318 * X3) * ((1.355 * X3) * ((0.276 * X3) * 0.521)))) / ((((((((-1.108) * X1) * (0.195 * X2)) + (-0.015)) + (0.056 * X1)) + (-0.054)) + (-0.054)) + (0.056 * X1)))))),2.6011724365579543
(u+v)/(1+u*v/c**2),0.9570702665656273,((-2.548) + (3.591 * (sin(((((-0.127) * X1) - (-1.308)) + sin((sin((((-0.590) * (0.857 * X2)) - (((-0.127) * X1) - (-1.183)))) + ((0.395 * X1) - (((0.397 * X1) - 0.801) + ((-0.127) * X3))))))) + sin(((0.395 * X1) - (sin(((0.395 * X1) - (sin(((((-1.018) * X3) / (((-1.308) * (0.857 * X2)) - (0.223 * X2))) / cos((((-0.855) * X1) / ((-0.514) * X3))))) / ((2.303 * X1) / ((-0.221) * X3))))) + ((-0.127) * X1))))))),1.6769281327755257
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.8716440554598447,(0.364 + ((-0.240) * sin((((sin(((((-0.207) * X2) / sin(((-0.162) * X3))) / cos(sin((0.181 * X3))))) - (0.901 * X1)) / sin((cos(sin(sin((1.204 * X1)))) - (0.901 * X1)))) * cos(cos(sin(sin(((((-0.207) * X2) / ((-0.162) * X3)) / cos(((-0.249) * X3))))))))))),0.06371281321720457
(m1*r1+m2*r2)/(m1+m2),0.9847972618687141,((-0.005) + (0.909 * (((0.542 * X4) - ((((((((-1.088) * X1) * ((-0.014) * X1)) + ((-0.014) * X2)) + ((-0.014) * X2)) + ((0.618 * X2) * ((-0.014) * X2))) + (((((3.569 * X1) * ((-0.014) * X3)) / (0.572 * X2)) / (0.572 * X2)) * ((-0.014) * X3))) * (((((-0.577) * X3) + (0.567 * X4)) + (((((-0.559) * X3) + (0.572 * X4)) * ((3.885 * X1) * ((-0.014) * X3))) * ((((-0.559) * X3) + (0.572 * X2)) - ((5.981 * X1) * ((-0.014) * X3))))) + (((-0.559) * X3) + (0.572 * X4))))) - ((-0.559) * X3)))),1.3180868542043653
r*F*sin(theta),0.9999982761377074,(0.011 + (1017.842 * (((sin((1.001 * X3)) * ((-0.239) * X2)) * (sin(sin(sin(0.007))) / (cos((sin(sin((1.709 * X3))) * (0.159 * sin((cos(cos(((-0.096) * X2))) * (0.730 * X3)))))) + sin(cos((0.159 * sin((0.878 * X3)))))))) * ((-1.134) * X1)))),9.608862788317651
m*r*v*sin(theta),0.9999298630951354,(0.115 + ((-0.285) * (((((((cos(((-0.503) * X4)) * (0.425 * X1)) * cos(cos(((-0.503) * X4)))) * cos((cos(((-0.503) * X4)) * sin(0.707)))) * cos((cos(((-0.859) * X4)) * 0.226))) * cos((cos(((-0.505) * X4)) * (cos((2.723 * X4)) * (cos((1.027 * X4)) * cos((2.508 * X4))))))) * (2.718 * X3)) * (((cos((cos(((2.508 * X4) + ((-0.859) * X4))) + ((-0.816) * X4))) - (3.142 * X2)) - (3.142 * X2)) - (-0.523))))),30.030700069029145
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.995884100003101,(0.354 + ((-3.691) * (cos((((-0.605) * X3) * 0.434)) * ((((((0.326 * X3) * ((0.326 * X3) * ((-0.306) * X4))) + cos((((-0.526) * X3) + ((0.202 - (-0.401)) * (1.112 * X2))))) + ((((0.326 * X3) * ((0.326 * X3) * ((-0.306) * X4))) + (((-0.526) * X3) * (-0.399))) + (((-0.526) * X3) + (((-1.042) * X4) * (0.535 * X2))))) * ((-0.367) * X1)) * ((((((0.326 * X3) * ((-0.307) * X4)) * (-0.399)) / 0.162) * ((-0.526) * X3)) - (0.853 * X4)))))),11.458597106859308
q/C,0.9999999999999614,((-0.000) + ((-1.828) * (((0.272 * X1) - ((-1.538) * X1)) / ((-3.307) * X2)))),0.9281804182705642
np.arcsin(n*sin(theta2)),0.9990231206765292,((-0.006) + ((-8.534) * (sin(((0.318 * X1) - ((0.296 * X1) - ((0.318 * X1) - (((-0.075) * X2) + (((-0.908) * X2) + (0.296 * X1))))))) * ((0.556 - ((((-0.006) * X1) - sin((sin((-1.905)) - sin((((1.028 - (-1.332)) - (0.959 * X2)) + ((-0.288) * X2)))))) * ((((2.939 * X1) * ((-0.216) * X1)) - ((0.034 * X1) * ((0.318 * X1) - ((-0.075) * X2)))) * (((0.693 - ((-0.075) * X2)) * (0.434 * X1)) * (0.693 * X1))))) * ((-0.216) * X1))))),0.45725012262847253
1/(1/d1+n/d2),0.9991042703218302,(0.416 + (0.004 * (((1.443 * X1) - (((((((3.285 * X2) / (0.693 * X3)) - ((3.101 * X1) / sin((0.397 * X3)))) * ((0.091 * X2) * ((-1.150) / ((-1.713) * X1)))) - (0.918 * X2)) + (0.597 * X3)) / ((((2.124 * X1) / (0.707 * X3)) - ((0.275 * X2) / (-1.150))) * ((0.091 * X2) * ((-1.099) / ((-2.705) * X1)))))) * ((((3.029 * X2) / (0.364 * X3)) - (0.318 * X2)) - (0.318 * X2))))),0.4744060596358058
omega/c,0.9999999999999619,((-0.000) + ((-1.828) * (((0.272 * X1) - ((-1.538) * X1)) / ((-3.307) * X2)))),1.1681841077019302
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.8536350324185267,(1.913 + (0.922 * (((sin((0.486 * X3)) * ((1.012 * X2) - (((-0.473) * X4) + ((((-0.872) * X1) * ((-0.407) * X2)) + (((-1.293) * X1) - (0.768 * X2)))))) - (0.486 * X3)) * ((((((((-1.293) * X1) - (1.012 * X2)) - (-1.070)) - (-0.779)) - sin((2.713 * X3))) - sin(((0.707 * X4) + (0.486 - sin((((-0.437) * X4) * ((-0.407) * X2))))))) * (cos(sin(sin(((0.234 * X4) + (0.341 - (0.350 * X3)))))) - cos(((-0.004) * X3))))))),2.652633240177897
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.96571735741384,(0.172 + ((-3.683) * (((((((-0.613) * X1) / ((((1.123 * X2) * (((0.424 * X2) + (0.450 * X3)) - (((-1.513) * X3) * 0.029))) * (0.911 * X3)) * (1.772 * X3))) - (1.857 * X2)) + (cos((((1.123 * X2) * (0.911 * X3)) - 0.172)) / (0.335 / (0.672 * X2)))) / ((-0.766) * X2)) / (sin(((-0.309) * X2)) / (((-0.038) * X1) / sin((((-0.273) * X2) + ((-0.309) * X2)))))))),2.059918789868362
sqrt((x2-x1)**2+(y2-y1)**2),0.9334483726796496,(3.073 + (0.805 * ((sin((((-0.908) * X2) + (0.438 * X1))) + ((sin(sin(sin((((-1.212) * X4) + (0.693 * X3))))) + sin((((-0.832) * X3) + (0.296 * X4)))) + sin(sin(sin((sin(((-0.992) * X2)) + (0.454 * X1))))))) + sin(sin((sin((((-0.908) * X2) + (sin(((-0.992) * X2)) + (0.434 * X1)))) + sin((1.414 * X1)))))))),1.0969360299414672
np.arcsin(lambd/(n*d)),0.9999764111336863,((-0.000) + ((-0.386) * ((1.772 * X1) / ((((((-1.003) * X1) / ((sin((1.619 * X1)) + (0.263 * X2)) + (0.379 * X3))) / (((0.865 * (0.727 * X3)) * ((-2.565) * X2)) * (1.508 * X3))) - (0.939 * X2)) * (0.727 * X3))))),0.19443062828552019
q**2*a**2/(6*pi*epsilon*c**3),0.9999999999997148,((-0.000) + ((-0.001) * (((((-1.724) * (-0.398)) - 0.693) * (((0.416 * X2) / ((-1.438) * X3)) / (((-1.184) * X4) - cos((0.097 * X2))))) + ((((0.707 * X2) / ((-1.438) * X3)) * (((1.414 * X1) / (0.190 * X4)) * ((0.114 * X2) * ((1.414 * X1) / (0.190 * X4))))) / (0.045 * X4))))),1.2625079771581458
(1/2*epsilon*c*Ef**2)*(8*pi*r**2/3)*(omega**4/(omega**2-omega_0**2)**2),0.993878407295265,(0.160 + (32.792 * ((((0.434 * X5) * ((1.772 * X5) / ((-0.589) * X6))) * (((-0.372) * X5) * ((((((0.693 * X5) * ((-0.407) * X1)) * (1.772 * X4)) * ((0.318 * X5) - ((-0.178) * X6))) * (0.292 * X4)) / ((((-0.799) * X5) / ((-4.860) * X2)) / (((((-0.799) * X1) / ((-3.307) * X2)) / (1.414 * X4)) + ((1.772 * X5) / ((-0.589) * X6))))))) * ((((-0.604) * X3) / ((-3.307) * X6)) * ((((((-0.588) * X3) / ((-0.500) * X6)) / ((-0.589) * X6)) * ((1.772 * X5) / ((-0.589) * X6))) / cos(((-0.109) * X5))))))),8.206554640654682
q*v*B/p,0.9999999999999457,((-0.000) + (46.801 * ((((((-0.498) * X1) / 2.231) / (0.035 * X4)) * ((-0.123) * X2)) * (0.027 * X3)))),12.406533778083023
omega_0/(1-v/c),0.9999941695310577,(0.002 + ((-2.656) * (((-0.377) * X3) - ((((-0.379) * X3) - ((((-0.377) * X3) + (((((-1.230) * X3) + (0.095 * X3)) / (((-1.288) * X1) / (1.277 * X2))) / (((-0.952) * X1) / (1.277 * X2)))) / (((-1.278) * X1) / (1.277 * X2)))) / (((-1.278) * X1) / (1.277 * X2)))))),2.6174319469063714
(1+v/c)/sqrt(1-v**2/c**2)*omega_0,0.9999641365122467,(0.002 + (0.833 * ((((cos(((0.872 * X1) / (1.414 * X2))) - (((-0.051) * X2) - cos(cos((((-0.430) * X1) - ((-1.780) * X2)))))) - (-0.317)) * ((cos(1.073) * (cos(cos(((0.872 * X1) - ((0.748 * X2) / 0.632)))) - cos((-1.253)))) * ((-0.051) * X3))) - (((-1.261) * X3) + ((((-0.317) * ((-2.473) * X3)) - ((((-0.051) * X3) - ((-0.317) * (1.414 * X3))) / (((-0.183) * X1) / (1.277 * X2)))) / (((-1.630) * X1) / (1.277 * X2))))))),2.4320261292764767
(h/(2*pi))*omega,0.9999999999999456,((-0.000) + ((-0.138) * ((((-0.396) * X1) / (-0.528)) * ((-1.537) * X2)))),1.028525873044659
I1+I2+2*sqrt(I1*I2)*cos(delta),0.9919854949428397,((-99.895) + ((-100.365) * (((sin(sin((0.423 * X2))) * ((sin(((0.434 * X3) - (-0.202))) - (cos((-0.202)) * (cos((-0.278)) * cos((0.046 * X2))))) * 0.318)) - cos(((sin(((0.434 * X3) - (-0.202))) - ((cos((0.095 * X1)) * cos((0.046 * X1))) * (cos((0.095 * X1)) * cos((0.101 * X2))))) * sin(sin((0.423 * X2)))))) / (cos(((-0.045) * X1)) * cos((0.046 * X2)))))),4.340542669091622
4*pi*epsilon*(h/(2*pi))**2/(m*q**2),0.9999999411377876,(0.000 + (0.000 * (((((0.434 * X3) / (0.434 * X2)) / (0.280 * X1)) + cos(((1.772 * X3) / ((-0.182) * X2)))) + ((2.234 * X3) * (((1.772 * X3) / (0.597 * X2)) * ((((1.772 * X4) / (0.033 * X2)) / (0.280 * X1)) + ((((1.772 * X4) / (0.033 * X2)) / (0.280 * X1)) - ((2.234 * X3) / ((2.234 * X3) / (0.033 * X2)))))))))),1.4274133354813598
3/2*pr*V,0.9999999999999011,(0.000 + ((-1.302) * ((((-0.396) * X1) / (-0.528)) * ((-1.537) * X2)))),10.122348860610012
G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),0.9926190271224461,(0.001 + (1.626 * ((((1.384 * X1) - (((((-1.254) * X9) / ((-0.382) * X6)) * (cos((0.434 * X9)) / (0.434 * X4))) * ((-0.407) * X9))) * ((((((((-1.121) * X3) - (0.318 * X1)) - (1.047 * X5)) - cos(cos((1.937 * X7)))) + ((((-0.555) * X1) * cos((2.095 * X8))) - (1.047 * X5))) / ((((-0.876) * X8) - (1.518 * X7)) * ((-1.225) * X9))) * ((-0.407) * X9))) * (((((-0.908) * X3) - (0.296 * X9)) * (((0.183 * X2) / (2.073 * X4)) / ((-0.247) * X6))) * (1.443 * X7))))),0.15502393091440578
1/(gamma-1)*pr*V,0.9999850461966594,((-0.002) + ((-0.617) * (((((((1.215 * X3) / (1.313 * X1)) * (((-1.804) * X2) / ((-0.188) * X1))) + ((6.283 * X2) * (0.434 * X3))) - (((0.291 * X2) * (2.305 * X3)) / (1.955 * X1))) / ((-0.877) * X1)) + (((((((1.215 * X3) / (1.313 * X1)) * cos((-0.274))) * (((-1.804) * X2) / ((-0.188) * X1))) + ((6.283 * X2) * (0.434 * X3))) * (-0.399)) / ((-0.877) * X1))))),5.729844362907237
n*kb*T/V,0.9999999999999756,((-0.000) + ((-6.690) * (((0.090 * X2) / ((-2.059) * X3)) * ((1.283 * X1) / ((-0.562) / ((-1.496) * X4)))))),13.243790470244013
n_0*exp(-m*g*x/(kb*T)),0.812632489224016,((-0.135) + ((-3.859) * (((((((-1.147) * X1) + (((1.777 * X3) + (0.506 * X5)) / (1.772 * X2))) / (1.818 * X2)) / (((((0.804 * X3) + (0.224 * X2)) * (((0.922 * X5) / (0.857 * X4)) / (-0.902))) / cos(((0.239 * X5) + ((-0.634) * X5)))) / sin(((1.772 * X2) + (cos((-0.902)) * (-0.876)))))) / (3.001 * X3)) + sin(((((((-2.515) * X1) * (((-0.050) * X6) / cos((-0.876)))) * (((-1.147) * X4) / (2.303 * X2))) / (1.123 * X3)) / (0.934 * X5)))))),0.8498002154060534
h/(2*pi)*omega**3/(pi**2*c**2*(exp((h/(2*pi))*omega/(kb*T))-1)),0.9930576794243675,(0.025 + ((-0.001) * (((((-0.002) / sin(((3.142 * X1) / (0.398 * X5)))) - (sin(2.303) * (-1.333))) * ((((-0.002) / cos((2.504 * ((1.411 * X1) / (0.398 * X5))))) - (0.402 * (-1.266))) * ((((3.664 * ((1.772 * X1) / (0.434 * X5))) + (((-0.973) * X3) / (0.546 * X4))) * ((-1.175) * X2)) * (((-0.986) * X2) - ((2.504 * ((1.950 * X1) / (0.434 * X5))) + (((-0.988) * X1) / 2.100)))))) * ((-1.175) * X4)))),1.382846914264104
mu_drift*q*Volt/d,0.9999999999999611,((-0.000) + (79.894 * (((0.017 * X2) * (((-0.613) * X1) / (0.783 * X4))) * ((-0.966) * X3)))),11.1822936319251
mob*kb*T,0.9999999999999347,((-0.000) + (91.624 * (((0.017 * X2) * ((-0.682) * X1)) * ((-0.966) * X3)))),29.379222752594465
1/(gamma-1)*kb*v/A,0.9999402280204273,(0.004 + (1.445 * ((((((((0.263 * X2) * 6.283) / ((-0.519) * X1)) / ((-0.345) * X1)) * (-0.329)) / (((-1.257) * X1) * ((-2.401) * X3))) * ((((((0.263 * X2) * (1.280 * X4)) / ((-0.519) * X1)) / cos(((-1.037) * X1))) * (-0.329)) / (((-1.074) * X1) * ((-2.401) * X3)))) - (((((0.263 * X2) * (1.280 * X4)) * (-0.328)) / (1.385 * X3)) + ((((((0.263 * X2) * (1.280 * X4)) / (0.095 * X1)) * (-0.328)) * 6.194) / (((-1.257) * X1) * ((-2.401) * X3))))))),2.7432321821242462
"n*kb*T*log(V2/V1,e)",0.9996869987694105,((-0.056) + (0.140 * (((((-0.314) * ((-1.082) * X5)) + ((((-2.467) * X4) - ((-1.560) * X5)) + (0.582 * X5))) * (1.772 * X3)) / ((((((((-0.811) + (0.582 * X5)) / ((-0.928) * X4)) + (0.582 * X5)) - ((-1.082) * X4)) + (0.967 * X5)) / (((((0.460 * X1) / (-0.356)) / (-0.356)) / (-0.356)) + (((0.460 * X1) / ((-1.082) * X5)) + (((0.707 * X1) / ((-1.082) * X5)) + (((-0.811) + (0.582 * X5)) / ((-1.011) * X4)))))) / (((-0.331) * X2) / 0.845))))),36.24872574445152
sqrt(gamma*pr/rho),0.9989579438680976,(0.697 + ((-0.041) * ((sin(((0.768 * X3) + ((0.772 * X1) / (0.398 * X3)))) + (cos((0.768 * X3)) / (((-0.716) * X3) * 0.237))) - ((((-1.774) * X1) + ((0.687 * X1) + (((-1.812) * X3) + (((-1.003) * X3) + (1.510 * X2))))) - (((((-1.774) * X1) + ((-1.003) * X1)) + (((-1.774) * X1) + ((((-0.808) * X1) * ((-0.776) * X2)) / ((-0.195) * X3)))) - ((2.682 * X2) + (((((-0.195) * X3) * ((-1.109) * X2)) / ((-1.384) * X1)) - (cos(((-1.117) * X2)) + sin(cos(((-1.016) * X1))))))))))),0.86933210358846
m*c**2/sqrt(1-v**2/c**2),0.9999913815149337,((-0.264) + ((-0.096) * (((((((-0.396) * X1) / (1.172 * X3)) * (((sin((0.575 * X3)) - (((-0.732) * X1) * (0.747 * X2))) - sin(((-0.692) * X1))) * ((2.718 * X2) - cos(sin(((-0.662) * X3)))))) + ((((-1.037) * X1) * (1.106 * X3)) - (0.477 * X2))) - ((1.961 * X3) * (1.772 * X1))) * ((0.110 * X2) - ((-2.231) * X3))))),122.13835110533046
m_0/sqrt(1-v**2/c**2),0.9985098196040795,(0.201 + ((-1.024) * ((((0.499 * X1) - ((0.220 * X2) - ((-1.507) * X1))) - ((0.145 * X3) / ((((0.413 * X2) - ((-3.102) + (0.434 * X1))) - ((((-1.498) + (0.354 * X1)) - ((0.220 * X2) - ((-1.507) * X1))) - (sin(((-0.195) * X3)) / (0.281 * X2)))) - (((-1.538) * X1) / (sin(((-0.153) * X3)) / (0.272 * X2)))))) - sin(((-0.153) * X3))))),1.786217738763483
x1*(cos(omega*t)+alpha*cos(omega*t)**2),0.8723376683881615,(0.109 + ((-0.202) * ((sin(sin(((0.693 * X3) * ((-1.800) * X2)))) * ((-0.790) * X1)) * (((((((0.716 * X4) * ((2.939 * X3) * ((-0.275) * X2))) * ((-0.110) * X2)) + (sin(((2.920 * X3) * ((-0.275) * X2))) / sin(((0.693 * X3) * ((-1.801) * X2))))) + (((0.693 * X3) * ((-1.608) * X2)) + ((sin((0.952 * X3)) * ((0.474 * X4) * ((-0.402) * X1))) + (((-0.909) * X1) / ((0.693 * X3) * ((-1.608) * X2)))))) * sin(((2.718 * X3) * ((-0.275) * X2)))) * (1.772 * X4))))),2.2488925248646567
kappa*(T2-T1)*A/d,0.9999999999999851,((-0.000) + ((-83.773) * ((((((0.924 * X2) - (0.935 * X3)) - ((0.924 * X3) - (0.935 * X3))) * ((-0.110) * X4)) / (0.935 * X5)) * ((-0.110) * X1)))),8.385784802405066
Pwr/(4*pi*r**2),0.999999999999976,((-0.000) + ((-0.033) * (((-1.003) * X1) / (((-2.720) * X2) * ((-0.152) * X2))))),0.06330736549207995
q/(4*pi*epsilon*r),0.9999999999999628,((-0.000) + (0.010 * (((-1.003) * X1) / ((0.866 * X2) * ((-0.152) * X3))))),0.05975167139856222
1/(4*pi*epsilon)*p_d*cos(theta)/r**2,0.9999703075653009,((-0.000) + ((-0.000) * (((-0.155) - cos((1.094 * X3))) * (((((1.463 * X3) * cos((((-1.684) - (0.670 * X4)) * cos((1.190 * X3))))) / (0.300 * X3)) - ((cos((((-2.157) * (0.693 * X3)) * cos((0.997 * X3)))) / (0.300 * X1)) / (((-0.137) * X4) / (0.434 * X2)))) + (((((((-1.472) - (0.661 * X3)) * (3.046 * X2)) / sin((0.118 * X4))) / (0.075 * X1)) / (6.395 - (cos((1.094 * X3)) / (0.693 * X3)))) / ((-0.137) * X4)))))),0.02705579697778529
p_d/(4*pi*epsilon)*3*z/r**5*sqrt(x**2+y**2),0.9906025198878438,(0.001 + (1.442 * ((((((((((-0.874) * X3) + (0.296 * X4)) - ((-1.507) * X6)) / (1.414 * X3)) / (0.045 * X3)) + ((((0.707 * X5) / ((-0.392) * X3)) / ((((0.030 * X2) - 0.381) - cos((0.225 * X3))) + (0.296 * X4))) + (((((-1.507) * X6) / (0.942 * X5)) - ((-1.000) * X6)) / (0.225 * X3)))) / ((-0.874) * X1)) * (((0.026 * X2) / (0.940 * X3)) / ((-0.874) * X3))) / (1.772 * X3)))),0.27907130202070146
p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,0.9999043091689822,((-0.000) + ((-0.001) * (((((((sin(((-1.991) * X3)) / ((-0.133) * X4)) - (((-0.338) * X1) - (-0.187))) - (((-0.180) * X4) - (-0.187))) - ((sin(((-0.176) * X4)) - (-0.117)) - ((-0.137) * X2))) / ((-0.133) * X4)) - (((sin(((-1.862) * X3)) / ((-0.137) * X4)) / ((-0.137) * X4)) + ((1.144 * X2) * (((sin(((-1.991) * X3)) / ((-0.133) * X4)) / ((-0.137) * X4)) / ((-0.137) * X4))))) / (3.142 * X1)))),0.02237184653945846
3/5*q**2/(4*pi*epsilon*d),0.9999999999999406,((-0.000) + (0.776 * (((0.028 * X1) * ((1.013 * X1) + ((0.641 * X1) - ((-0.613) * X1)))) / ((1.123 * X2) * (0.934 * X3))))),0.07174174671298368
epsilon*Ef**2/2,0.9999999999999584,((-0.000) + (45.812 * (((0.017 * X2) * ((-0.682) * X1)) * ((-0.966) * X2)))),17.78450994339366
sigma_den/epsilon*1/(1+chi),0.9999999999999488,((-0.000) + ((-7.330) * ((((-0.099) * X1) / (0.266 * X2)) / (2.718 + (2.718 * X3))))),0.4017139511668882
x1*y1+x2*y2+x3*y3,0.9999999374791672,((-0.000) + ((-3.584) * ((((((((-0.125) * X1) * (1.112 * X4)) + (((-0.125) * X1) * (0.004 * X4))) + (((-0.125) * X6) * (0.004 * X3))) + (((-0.125) * X6) * (1.112 * X3))) + ((0.326 * X5) * ((-0.857) * X2))) + ((((-0.125) * X1) * (1.112 * X4)) + (((-0.125) * X6) * (1.112 * X3)))))),13.820671551309319
q*Ef/(m*(omega_0**2-omega**2)),0.9999758822995457,((-0.000) + (10.099 * ((((((-0.896) * X2) * (((2.199 * (1.230 * X5)) + ((((-1.234) * X4) + 0.232) + 0.318)) - (2.199 * (1.230 * X5)))) / (((2.616 * ((2.199 * (1.230 * X5)) * ((0.425 * X3) * (0.425 * X5)))) - ((0.434 * X3) * (0.434 * X5))) - (((-0.701) * X3) - (((((-1.234) * X4) + 0.232) - (1.242 * X4)) * ((1.242 * X4) * (0.425 * X3)))))) * (0.318 * X1)) / ((((-1.234) * X4) + 0.232) - (1.357 * X4))))),0.16723458771017882
n_0*(1+p_d*Ef*cos(theta)/(kb*T)),0.9809860675462688,(1.785 + (0.182 * ((((0.143 * X6) * (((sin(sin((1.772 * X4))) + ((-0.084) * X4)) + ((-0.084) * X4)) * (((-0.424) * X1) / (0.707 * X6)))) * (((1.594 * X4) / sin(sin((sin(((-0.424) * X1)) / (0.318 * X4))))) / (((-1.199) * X3) * (0.318 * X4)))) * ((((((-1.199) * X2) * ((-1.092) * X3)) * sin((sin((1.693 * X1)) / (0.318 * X4)))) / ((sin(sin((1.772 * X4))) + ((-0.084) * X4)) + ((-0.084) * X4))) + ((1.443 * X6) / (((-0.451) * X2) / (2.163 * X5))))))),3.305895489891603
n_rho*p_d**2*Ef/(3*kb*T),0.999999999999957,((-0.000) + (0.087 * (((-0.896) * X2) * ((((((0.318 * X2) * 0.214) - (1.108 * X2)) / (0.075 * X5)) * (((-0.613) * X1) / (0.783 * X4))) / (0.148 / ((-0.058) * X3)))))),6.237849148287063
