v1,v2,resultado
2.76364,10.05000,2.59731
2.86414,0.05000,-1.87340
2.86414,2.05000,-1.11647
2.86414,4.05000,-0.35954
2.86414,6.05000,0.39739
2.86414,8.05000,1.15432
2.86414,10.05000,1.91125
2.96465,0.05000,-1.18790
2.96465,2.05000,-0.70794
2.96465,4.05000,-0.22798
2.96465,6.05000,0.25198
2.96465,8.05000,0.73194
2.96465,10.05000,1.21190
3.06515,0.05000,-0.50925
3.06515,2.05000,-0.30350
3.06515,4.05000,-0.09774
3.06515,6.05000,0.10802
3.06515,8.05000,0.31378
3.06515,10.05000,0.51954
3.16566,0.05000,0.15945
3.16566,2.05000,0.09502
3.16566,4.05000,0.03060
3.16566,6.05000,-0.03382
3.16566,8.05000,-0.09825
3.16566,10.05000,-0.16267
3.26616,0.05000,0.82367
3.26616,2.05000,0.49087
3.26616,4.05000,0.15808
3.26616,6.05000,-0.17472
3.26616,8.05000,-0.50751
3.26616,10.05000,-0.84031
3.36667,0.05000,1.48672
3.36667,2.05000,0.88602
3.36667,4.05000,0.28533
3.36667,6.05000,-0.31536
3.36667,8.05000,-0.91606
3.36667,10.05000,-1.51675
3.46717,0.05000,2.14022
3.46717,2.05000,1.27548
3.46717,4.05000,0.41075
3.46717,6.05000,-0.45399
3.46717,8.05000,-1.31872
3.46717,10.05000,-2.18346
3.56768,0.05000,2.75884
3.56768,2.05000,1.64415
3.56768,4.05000,0.52947
3.56768,6.05000,-0.58521
3.56768,8.05000,-1.69989
3.56768,10.05000,-2.81457
3.66818,0.05000,3.30109
3.66818,2.05000,1.96732
3.66818,4.05000,0.63354
3.66818,6.05000,-0.70023
3.66818,8.05000,-2.03400
3.66818,10.05000,-3.36778
3.76869,0.05000,3.71614
3.76869,2.05000,2.21467
3.76869,4.05000,0.71320
3.76869,6.05000,-0.78827
3.76869,8.05000,-2.28974
3.76869,10.05000,-3.79122
3.86919,0.05000,3.95472
3.86919,2.05000,2.35685
3.86919,4.05000,0.75899
3.86919,6.05000,-0.83888
3.86919,8.05000,-2.43674
3.86919,10.05000,-4.03461
3.96970,0.05000,3.98113
3.96970,2.05000,2.37259
3.96970,4.05000,0.76406
3.96970,6.05000,-0.84448
3.96970,8.05000,-2.45302
3.96970,10.05000,-4.06156
4.07020,0.05000,3.78317
4.07020,2.05000,2.25461
4.07020,4.05000,0.72606
4.07020,6.05000,-0.80249
4.07020,8.05000,-2.33104
4.07020,10.05000,-3.85959
4.17071,0.05000,3.37699
4.17071,2.05000,2.01255
4.17071,4.05000,0.64811
4.17071,6.05000,-0.71633
4.17071,8.05000,-2.08077
4.17071,10.05000,-3.44521
4.27121,0.05000,2.80591
4.27121,2.05000,1.67221
4.27121,4.05000,0.53851
4.27121,6.05000,-0.59519
4.27121,8.05000,-1.72890
4.27121,10.05000,-2.86260
4.37172,0.05000,2.13318
4.37172,2.05000,1.27129
4.37172,4.05000,0.40940
4.37172,6.05000,-0.45249
4.37172,8.05000,-1.31438
4.37172,10.05000,-2.17627
4.47222,0.05000,1.43061
4.47222,2.05000,0.85259
4.47222,4.05000,0.27456
4.47222,6.05000,-0.30346
4.47222,8.05000,-0.88149
4.47222,10.05000,-1.45951
4.57273,0.05000,0.76597
4.57273,2.05000,0.45648
4.57273,4.05000,0.14700
4.57273,6.05000,-0.16248
4.57273,8.05000,-0.47196
4.57273,10.05000,-0.78144
4.67323,0.05000,0.19183
4.67323,2.05000,0.11432
4.67323,4.05000,0.03682
4.67323,6.05000,-0.04069
4.67323,8.05000,-0.11820
4.67323,10.05000,-0.19570
4.77374,0.05000,-0.26141
4.77374,2.05000,-0.15579
4.77374,4.05000,-0.05017
4.77374,6.05000,0.05545
4.77374,8.05000,0.16107
4.77374,10.05000,0.26669
4.87424,0.05000,-0.58726
4.87424,2.05000,-0.34998
4.87424,4.05000,-0.11271
4.87424,6.05000,0.12457
4.87424,8.05000,0.36184
4.87424,10.05000,0.59912
4.97475,0.05000,-0.79967
4.97475,2.05000,-0.47657
4.97475,4.05000,-0.15347
4.97475,6.05000,0.16963
4.97475,8.05000,0.49273
4.97475,10.05000,0.81583
5.07525,0.05000,-0.92567
5.07525,2.05000,-0.55166
5.07525,4.05000,-0.17765
5.07525,6.05000,0.19635
5.07525,8.05000,0.57036
5.07525,10.05000,0.94437
5.17576,0.05000,-0.99623
5.17576,2.05000,-0.59371
5.17576,4.05000,-0.19120
5.17576,6.05000,0.21132
5.17576,8.05000,0.61384
5.17576,10.05000,1.01636
5.27626,0.05000,-1.03786
5.27626,2.05000,-0.61852
5.27626,4.05000,-0.19919
5.27626,6.05000,0.22015
5.27626,8.05000,0.63949
5.27626,10.05000,1.05883
5.37677,0.05000,-1.06673
5.37677,2.05000,-0.63573
5.37677,4.05000,-0.20473
5.37677,6.05000,0.22628
5.37677,8.05000,0.65728
5.37677,10.05000,1.08828
5.47727,0.05000,-1.08653
5.47727,2.05000,-0.64753
5.47727,4.05000,-0.20853
5.47727,6.05000,0.23048
5.47727,8.05000,0.66948
5.47727,10.05000,1.10848
5.57778,0.05000,-1.09010
5.57778,2.05000,-0.64966
5.57778,4.05000,-0.20921
5.57778,6.05000,0.23123
5.57778,8.05000,0.67168
5.57778,10.05000,1.11212
5.67828,0.05000,-1.06398
5.67828,2.05000,-0.63409
5.67828,4.05000,-0.20420
5.67828,6.05000,0.22569
5.67828,8.05000,0.65558
5.67828,10.05000,1.08547
5.77879,0.05000,-0.99429
5.77879,2.05000,-0.59256
5.77879,4.05000,-0.19082
5.77879,6.05000,0.21091
5.77879,8.05000,0.61264
5.77879,10.05000,1.01438
5.87929,0.05000,-0.87232
5.87929,2.05000,-0.51987
5.87929,4.05000,-0.16741
5.87929,6.05000,0.18504
5.87929,8.05000,0.53749
5.87929,10.05000,0.88994
5.97980,0.05000,-0.69827
5.97980,2.05000,-0.41614
5.97980,4.05000,-0.13401
5.97980,6.05000,0.14812
5.97980,8.05000,0.43024
5.97980,10.05000,0.71237
6.08030,0.05000,-0.48237
6.08030,2.05000,-0.28747
6.08030,4.05000,-0.09258
6.08030,6.05000,0.10232
6.08030,8.05000,0.29722
6.08030,10.05000,0.49211
6.18081,0.05000,-0.24326
6.18081,2.05000,-0.14498
6.18081,4.05000,-0.04669
6.18081,6.05000,0.05160
6.18081,8.05000,0.14989
6.18081,10.05000,0.24818
6.28131,0.05000,-0.00430
6.28131,2.05000,-0.00256
6.28131,4.05000,-0.00082
6.28131,6.05000,0.00091
6.28131,8.05000,0.00265
6.28131,10.05000,0.00438
6.38182,0.05000,0.21127
6.38182,2.05000,0.12591
6.38182,4.05000,0.04055
6.38182,6.05000,-0.04482
6.38182,8.05000,-0.13018
6.38182,10.05000,-0.21554
6.48232,0.05000,0.38475
6.48232,2.05000,0.22930
6.48232,4.05000,0.07384
6.48232,6.05000,-0.08161
6.48232,8.05000,-0.23707
6.48232,10.05000,-0.39253
6.58283,0.05000,0.50524
6.58283,2.05000,0.30110
6.58283,4.05000,0.09697
6.58283,6.05000,-0.10717
6.58283,8.05000,-0.31131
6.58283,10.05000,-0.51545
6.68333,0.05000,0.57082
6.68333,2.05000,0.34018
6.68333,4.05000,0.10955
6.68333,6.05000,-0.12108
6.68333,8.05000,-0.35172
6.68333,10.05000,-0.58235
6.78384,0.05000,0.58770
6.78384,2.05000,0.35025
6.78384,4.05000,0.11279
6.78384,6.05000,-0.12466
6.78384,8.05000,-0.36212
6.78384,10.05000,-0.59958
6.88434,0.05000,0.56773
6.88434,2.05000,0.33834
6.88434,4.05000,0.10896
6.88434,6.05000,-0.12043
6.88434,8.05000,-0.34981
6.88434,10.05000,-0.57920
6.98485,0.05000,0.52491
6.98485,2.05000,0.31282
6.98485,4.05000,0.10074
6.98485,6.05000,-0.11134
6.98485,8.05000,-0.32343
6.98485,10.05000,-0.53551
7.08535,0.05000,0.47205
7.08535,2.05000,0.28132
7.08535,4.05000,0.09060
7.08535,6.05000,-0.10013
7.08535,8.05000,-0.29086
7.08535,10.05000,-0.48159
7.18586,0.05000,0.41816
7.18586,2.05000,0.24921
7.18586,4.05000,0.08025
7.18586,6.05000,-0.08870
7.18586,8.05000,-0.25765
7.18586,10.05000,-0.42661
7.28636,0.05000,0.36723
7.28636,2.05000,0.21885
7.28636,4.05000,0.07048
7.28636,6.05000,-0.07790
7.28636,8.05000,-0.22627
7.28636,10.05000,-0.37465
7.38687,0.05000,0.31847
7.38687,2.05000,0.18980
7.38687,4.05000,0.06112
7.38687,6.05000,-0.06755
7.38687,8.05000,-0.19623
7.38687,10.05000,-0.32491
7.48737,0.05000,0.26778
7.48737,2.05000,0.15958
7.48737,4.05000,0.05139
7.48737,6.05000,-0.05680
7.48737,8.05000,-0.16499
7.48737,10.05000,-0.27319
7.58788,0.05000,0.20990
7.58788,2.05000,0.12509
7.58788,4.05000,0.04028
7.58788,6.05000,-0.04452
7.58788,8.05000,-0.12933
7.58788,10.05000,-0.21414
7.68838,0.05000,0.14069
7.68838,2.05000,0.08385
7.68838,4.05000,0.02700
7.68838,6.05000,-0.02984
7.68838,8.05000,-0.08669
7.68838,10.05000,-0.14353
7.78889,0.05000,0.05883
7.78889,2.05000,0.03506
7.78889,4.05000,0.01129
7.78889,6.05000,-0.01248
7.78889,8.05000,-0.03625
7.78889,10.05000,-0.06002
7.88939,0.05000,-0.03337
7.88939,2.05000,-0.01988
7.88939,4.05000,-0.00640
7.88939,6.05000,0.00708
7.88939,8.05000,0.02056
7.88939,10.05000,0.03404
7.98990,0.05000,-0.13014
7.98990,2.05000,-0.07756
7.98990,4.05000,-0.02498
7.98990,6.05000,0.02761
7.98990,8.05000,0.08019
7.98990,10.05000,0.13277
8.09040,0.05000,-0.22342
8.09040,2.05000,-0.13315
8.09040,4.05000,-0.04288
8.09040,6.05000,0.04739
8.09040,8.05000,0.13767
8.09040,10.05000,0.22794
8.19091,0.05000,-0.30449
8.19091,2.05000,-0.18147
8.19091,4.05000,-0.05844
8.19091,6.05000,0.06459
8.19091,8.05000,0.18762
8.19091,10.05000,0.31065
8.29141,0.05000,-0.36573
8.29141,2.05000,-0.21796
8.29141,4.05000,-0.07019
8.29141,6.05000,0.07758
8.29141,8.05000,0.22535
8.29141,10.05000,0.37312
8.39192,0.05000,-0.40206
8.39192,2.05000,-0.23961
8.39192,4.05000,-0.07716
8.39192,6.05000,0.08528
8.39192,8.05000,0.24773
8.39192,10.05000,0.41018
8.49242,0.05000,-0.41177
8.49242,2.05000,-0.24540
8.49242,4.05000,-0.07903
8.49242,6.05000,0.08734
8.49242,8.05000,0.25371
8.49242,10.05000,0.42009
8.59293,0.05000,-0.39659
8.59293,2.05000,-0.23635
8.59293,4.05000,-0.07611
8.59293,6.05000,0.08413
8.59293,8.05000,0.24437
8.59293,10.05000,0.40460
8.69343,0.05000,-0.36107
8.69343,2.05000,-0.21519
8.69343,4.05000,-0.06930
8.69343,6.05000,0.07659
8.69343,8.05000,0.22248
8.69343,10.05000,0.36837
8.79394,0.05000,-0.31146
8.79394,2.05000,-0.18562
8.79394,4.05000,-0.05978
8.79394,6.05000,0.06607
8.79394,8.05000,0.19191
8.79394,10.05000,0.31775
8.89444,0.05000,-0.25444
8.89444,2.05000,-0.15164
8.89444,4.05000,-0.04883
8.89444,6.05000,0.05397
8.89444,8.05000,0.15678
8.89444,10.05000,0.25958
8.99495,0.05000,-0.19598
8.99495,2.05000,-0.11680
8.99495,4.05000,-0.03761
8.99495,6.05000,0.04157
8.99495,8.05000,0.12076
8.99495,10.05000,0.19994
9.09545,0.05000,-0.14051
9.09545,2.05000,-0.08374
9.09545,4.05000,-0.02697
9.09545,6.05000,0.02981
9.09545,8.05000,0.08658
9.09545,10.05000,0.14335
9.19596,0.05000,-0.09059
9.19596,2.05000,-0.05399
9.19596,4.05000,-0.01739
9.19596,6.05000,0.01922
9.19596,8.05000,0.05582
9.19596,10.05000,0.09242
9.29646,0.05000,-0.04706
9.29646,2.05000,-0.02805
9.29646,4.05000,-0.00903
9.29646,6.05000,0.00998
9.29646,8.05000,0.02900
9.29646,10.05000,0.04801
9.39697,0.05000,-0.00948
9.39697,2.05000,-0.00565
9.39697,4.05000,-0.00182
9.39697,6.05000,0.00201
9.39697,8.05000,0.00584
9.39697,10.05000,0.00967
9.49747,0.05000,0.02317
9.49747,2.05000,0.01381
9.49747,4.05000,0.00445
9.49747,6.05000,-0.00492
9.49747,8.05000,-0.01428
9.49747,10.05000,-0.02364
9.59798,0.05000,0.05190
9.59798,2.05000,0.03093
9.59798,4.05000,0.00996
9.59798,6.05000,-0.01101
9.59798,8.05000,-0.03198
9.59798,10.05000,-0.05295
9.69848,0.05000,0.07720
9.69848,2.05000,0.04601
9.69848,4.05000,0.01482
9.69848,6.05000,-0.01638
9.69848,8.05000,-0.04757
9.69848,10.05000,-0.07876
9.79899,0.05000,0.09890
9.79899,2.05000,0.05894
9.79899,4.05000,0.01898
9.79899,6.05000,-0.02098
9.79899,8.05000,-0.06094
9.79899,10.05000,-0.10090
9.89949,0.05000,0.11622
9.89949,2.05000,0.06926
9.89949,4.05000,0.02230
9.89949,6.05000,-0.02465
9.89949,8.05000,-0.07161
9.89949,10.05000,-0.11857
10.00000,0.05000,0.12806
10.00000,2.05000,0.07632
10.00000,4.05000,0.02458
10.00000,6.05000,-0.02716
10.00000,8.05000,-0.07890
10.00000,10.05000,-0.13064
